,no_of_likes,no_of_images,title,listing_price,item_condition,deal_method,post_date,category_type,post_type,condition_subtext,listing_description,mailing_option,delivery_options,mail_speed,meetup_option,meetup_location,seller_id,seller_join_date,seller_response,seller_verif,verified_by_email,verified_by_facebook,verified_by_mobile,seller_stars_rating,reviews_of_seller,url
117,9 likes,4 images,🆕PHOENIX Royal 27 Speed Hybrid Bike | Disc Brake MicroNew Entry Level Gravel Terrain City Bicycle,350,Brand new,Meetup,1 week ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"Price is for 1 Full Bike(FIRM)
Ready Stock & Brand New


☑️Ready Set, No Pre-order required. 

☑️FREE : Full Bike Assembly & Tuning

☑️FREE : 3 Months of Tuning and Adjustment Limited Warranty 

☑️FREE GIFTS : Bottle Cage / Cable Lock / Tools / Reflectors / Pump / Mudguard / Bell / Frame Bag
(WORTH : $50)  *Note* Not inclusive of installation for free gifts parts  




📍Size: 26"" (Suitable for 160-185cm Rider)



🔸Installment Plans Available🔸
   [BUY NOW PAY LATER]




           🤝DEALING OPTIONS🤝

◾Self Collection  @ 9002 Tampines St 93 / Singapore 528836 (Appointment Only) 🏢

OR 

◾ 🚚Island Wide Bike Delivery🚚 @ Additional $35




🔸Specification

Frame : Phoenix Aluminium Alloy Frame

Shifter : MicroNew 27 Speed (3x9) Shifter

Rear Derailleur : MicroNew 9 Speed

Front Derailleur : MicroNew 3 Speed

Brakes : Mechanical Disc Brake

Wheels : 26"" Rims +Compass Tan Wall Tyres





☑Follow our Telegram Channel for latest products & upcoming promotions 
t.me/bikecosg

☑Check out our Listings for more Bicycle, Parts & Accessories
",N,NA,NA,Y,9002 tampines St 93 Level 4,bikeco,Joined 9 years ago,Very Responsive,Verified,1,1,1,5.0,1k,https://www.carousell.sg/p/🆕phoenix-royal-27-speed-hybrid-bike-disc-brake-micronew-entry-level-gravel-terrain-city-bicycle-1241705371/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=nPi99vdRxeERSzBD&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=794
118,5 likes,6 images,Polygon Lovina bicycle,165,Lightly used,Meetup,2 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Lightly used Polygon Lovina bicycle. 
Ideal for child learning the joy of riding their own bicycle.
Price comes with: 
Free Of Charge (FOC) 2 types of bells, front and back lights, safety helmet (Size 50-54cm diameter) and bicycle lock.
Best price for safety and joy of riding a bicycle for your child :) ",N,NA,NA,Y,BLK 94D Bedok North Ave 4,adrianeng,Joined 7 years ago,Very Responsive,Verified,1,1,1,5.0,12,https://www.carousell.sg/p/polygon-lovina-bicycle-1239751358/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=NIto8dAlUUROfnJA&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1523
119,1 like,1 image,"Back rack Metal Rack  Motorbike, bicycle  seat 16"" kid 20"" seat adult bag 26"" 27.5 children food thermal baby child inch Put 24"" rack delivery mesh 29 lady WHATSAPP 89501850",25,Brand new,Mailing,4 weeks ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"🤙For fast reply, please whatsapp 8950 1850 for purchase.

✅ Shopee, Search for """"singaporesales"""" 
✅ Official Website:   www.dashlab.sg


Self collection /  Delivery +$5
For urgent SAME DAY DELIVERY +$20
✅ For Paylah/Paynow to 8950 1850 (Wen) 


Features
* Strengthen the base of the thermal bag
* Secure your bag firmly on your bike
* Prolong the lifespan of the thermal bag

Metal Rack comes with
✅ Spanner
✅ Cable Tie
✅ Screw x4 (Screw Size 12) 
✅ Nut x4
✅ Bracket x2 

You can also visit 
➡️ ",Y,Standard delivery S$10,3 - 4 working days,N,NA,singaporemart,Joined 1 year ago,Mostly Responsive,Verified,1,0,1,5.0,26,https://www.carousell.sg/p/back-rack-metal-rack-motorbike-bicycle-seat-16-kid-20-seat-adult-bag-26-27-5-children-food-thermal-baby-child-inch-put-24-rack-delivery-mesh-29-lady-whatsapp-89501850-1237890384/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=zFGamB3pInfeF0nv&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2225
120,27 likes,5 images,Gravel bike,"2,000 2,200",Lightly used,Meetup,2 weeks ago,Road Bikes,Bumped,"Used with care. Flaws, if any, are barely noticeable.","Selling under utilized Poseidon redwood gravel bike bought from USA.700c setup

Condition 9/10 normal scratches and paint chip off at the chainstay area and headtube

11 speed
Handlebar: jones handlebar
Stem: Redshift suspension stem
Brakes:Slx hydro brakes
Rear D: Shimano deore
Chainring: Absoluteblack 42 oval 
Shifter is electronic shifiting :archer component
Saddle:stock saddle
paddle:MKS silver colour

Included all the rack shown and water bottle cage
Included 27.5 spare wheelset and tire

able to slight nego
only deal at my location",N,NA,NA,Y,blk 234 hougang ave 1,syazwan8304,Joined 9 years ago,Very Responsive,Verified,1,1,1,5.0,119,https://www.carousell.sg/p/gravel-bike-1237581015/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=h3n5s3b1Hbj9TsLT&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1244
121,5 likes,6 images,LEKKER Bike,300,Well used,Meetup,3 days ago,Road Bikes,Posted,Has minor flaws or defects.,"Lekker Bike
- Lightly used, but left unused for some time, hence some minor wear & year, but does not affect bike performance
- Wheel diameter: 27.5 inches (70cm)
- Floor-to-seat height: 36 inches (91.5cm), lowest height but adjustable if need it to be higher",N,NA,NA,Y,Block 11 Jalan Batu,fruitbox,Joined 10 years ago,Very Responsive,Verified,1,1,1,5.0,6,https://www.carousell.sg/p/lekker-bike-1243089855/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=IQJwSUdwRylP7XHi&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=78
122,57 likes,7 images,Pinarello Dogma F8 My Way Rapha color,"6,500",Lightly used,Meetup,3 months ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Condition 9.5/10
Size: 44
Groupset : Dura ace 9070 Di2
Wheelset : Reynolds with Dura ace hub (custom build)
Price: $6500

Customer buy this bike for his wife, but wife basically didn't ride it. 

Owner clearing storeroom. 

Contact  [email protected]  for fast deal or arrange for viewing.",N,NA,NA,Y,Bus Stop 53059 (Opp Thomson Plaza),foong.weisheng,Joined 8 years ago,Very Responsive,Verified,1,1,1,5.0,61,https://www.carousell.sg/p/pinarello-dogma-f8-my-way-rapha-color-1226252573/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=YxyJ5OTKT55iJa58&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2476
123,13 likes,5 images,"Bergamont Carbon Road Bike, Shimano 105 gear groupset,(L)3Month +Warranty",740,Lightly used,Meetup,1 month ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Good condition 
Shimano 105 Group set 3/10speed
Size L
Wheel 700c
Frame -Carbon 
Fork-Carbon 
   Please see my listing for more bicycles or contact us at 8811 1796 for more information

Welcome to view and for test ride at Lipo Building 621 Aljunied Road, #07-07 (nearby Mattar Mrt, blue line)

",N,NA,NA,Y,621 Aljunied Rd,Simplebikes,Joined 1 year ago,Very Responsive,Verified,1,0,1,5.0,22,https://www.carousell.sg/p/bergamont-carbon-road-bike-shimano-105-gear-groupset-l-3month-warranty-1237108243/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=YxyJ5OTKT55iJa58&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2492
124,12 likes,9 images,VOLCK CARBONIGE EXO FULL CARBON (ULTEGRA),"2,188",Like new,Meetup,4 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,"Bought around 3.8k on Lazada

Full carbon roadbike
Tyres : CST RECOURSE 28MM MAX 120PSI
Seatpost : Carbon
Rims : VOLCK CARBON RIMS
Groupset : FULL SHIMANO ULTEGRA 2X12 SPD
Stem : VOLCK Carbon Stem
Brakes : SHIMANO ULTEGRA HYDRAULIC DISC BRAKES
Size : 51cm 
Weight : 8.5kg without accessories

Will include 2 bottleholders
NEW Bar Tapes 

Slightly negotiable only

used only for test rides only... less than 100km.. stored most of the time..",N,NA,NA,Y,Singapore / Singapura / 新加坡 / சிங்கப்பூர் (Singapore),welovebicycles,Joined 6 years ago,Very Responsive,Verified,1,1,1,4.9,143,https://www.carousell.sg/p/volck-carbonige-exo-full-carbon-ultegra-1237926063/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=wK8sHFOOSA5bCC8P&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2168
125,12 likes,7 images,Flat bar road bike,280,Well used,Meetup,2 months ago,Road Bikes,Posted,Has minor flaws or defects.,"purchased at $480
used on and off

replaced parts:
front folk
left peddle
back tyre

good condition (expect some rust), recently serviced

will throw in: 
inner rim protector
anti-puncture tape
phone holder
bell

excluded:
bottle pouch & lock

self collect at 550547",N,NA,NA,Y,Blk 548 Serangoon North Ave 3,jackosell,Joined 7 years ago,Very Responsive,Verified,1,0,1,4.9,55,https://www.carousell.sg/p/flat-bar-road-bike-1229150394/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=14WNXEPrZ-qxfrbd&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1388
126,12 likes,1 image,Canyon endurace CF 7 size M,"1,800",Well used,Meetup,2 weeks ago,Road Bikes,Posted,Has minor flaws or defects.,"Red colour
Size M
Rim brake
Slight scuff and scratches. Lightly used 
No accident
Rfs: Upgrading 
Nego but lowballer ignored ",N,NA,NA,Y,Redhill MRT Station (EW18),k.w.o,Joined 8 years ago,Not Responsive,Verified,1,1,1,5.0,19,https://www.carousell.sg/p/canyon-endurace-cf-7-size-m-1240493652/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=h3n5s3b1Hbj9TsLT&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1275
127,19 likes,3 images,Trek FX3,899,Like new,Meetup,3 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,"- Price Negotiable
- Used only twice
- Hybrid bike
- Comes with bike lock and pump for free
- Features are a lightweight aluminium frame, a carbon fork, a 1x drivetrain and powerful disc brakes that stop in any weather. 
",N,NA,NA,Y,Caldecott MRT Interchange (CC17/TE9),inferrno,Joined 2 years ago,Very Responsive,Verified,1,0,1,4.6,9,https://www.carousell.sg/p/trek-fx3-1239361659/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=LVkAvajBYMG4mYA1&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1646
128,45 likes,2 images,Marin Nicasio (47cm),770,Well used,Meetup,1 month ago,Road Bikes,Bumped,Has minor flaws or defects.,Marin Nicasio (47cm) with Panaracer gravelking semi slick 700 x 38c plus bottle cages. Self collection.,N,NA,NA,Y,Boon Lay Drive,tht16,Joined 7 years ago,Very Responsive,Verified,1,0,1,5.0,12,https://www.carousell.sg/p/marin-nicasio-47cm-1226262504/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=YxyJ5OTKT55iJa58&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2505
129,Like,1 image,"🔥$210🔥WITH SUSPENSION 26 INCH Mountain bike mtb bicycle adult children 21 speed lady mesh 29 seat inch child food delivery baby seat 26 bag children 16 27.5 adult "" 20 kid thermal front 24 rack WHATSAPP 89501850",210,Brand new,Mailing,1 month ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"BRAND NEW IN BOX!! LIMITED STOCKS!!!! 
Self assembly, Toolkit provided

FREE DELIVERY 1-5 Days
SAME DAY DELIVERY +$30

For fast reply, please whatsapp 8950 1850 for purchase.

✅ For Paylah/Paynow to 8950 1850 (Wen) 




Suitable for 150 - 188cm 
Wheel: 26""""
Front suspension
21 Speed Gear 
Disc Brake
Max Load: 150kg 
 

You can also visit 
➡️ ",Y,Standard delivery Free,3 - 4 working days,N,NA,superbikes,Joined 1 year ago,Mostly Responsive,Verified,1,0,1,3.0,1,https://www.carousell.sg/p/🔥-210🔥with-suspension-26-inch-mountain-bike-mtb-bicycle-adult-children-21-speed-lady-mesh-29-seat-inch-child-food-delivery-baby-seat-26-bag-children-16-27-5-adult-20-kid-thermal-front-24-rack-whatsapp-89501850-1237825542/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=Sgu_vJd2todrVDay&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2380
130,4 likes,3 images,Titanium bike (J.Laverack) full bike for sell,"4,800",Well used,Meetup,1 week ago,Road Bikes,Posted,Has minor flaws or defects.,"Selling as full bike. Spec as below information:
1. titanium frame. J.Laverack from UK. Frame size 48.
2. Enve fork
3. Full Shimano Ultegra 11 speed
4. Shimano Dura ace wheelset (D24)
5. Zipp stem (L110mm)
6. Orbea handlebar (W400mm)
7. Carbon seatpost (27.2mm)",N,NA,NA,Y,Blk 428 Woodlands St 41,wkhjimmy-21527,Joined 11 months ago,NA,Verified,1,0,1,5.0,1,https://www.carousell.sg/p/titanium-bike-j-laverack-full-bike-for-sell-1241774957/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=jNZUVE2jipoh965n&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=763
131,2 likes,7 images,Specialized SWORKS Venge 2015 model Carbon fact 11r,"6,000",Lightly used,Meetup,1 week ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Selling Full Set

Well Maintained by Owner, No Crashes.
Listing item by my father, if you have any questions, list them down and then i'll pass them to him. 

Parts List:
- Full Shimano electronic Rim Break series, Ultegra Di2 drive train 6800 model
- 60MM deep CARBON UNI directional OEM wheel set with DT SWISS 380 hubs
- Straight pull spokes front and back
- Conti GP5000 tires with Specialized Turbo Tubes
- Specialized carbos Power saddle size 154mm (white)
- Included Sworks bottle cage / Garmin front mount / light / extra fulcrum racing 1 wheelset / used garmin 1000 with sensors

Price Negotiable",N,NA,NA,Y,Pasir Ris MRT Station (EW1)Blk 643 Pasir Ris Dr 10,marcsuarez,Joined 5 years ago,NA,Verified,1,1,1,5.0,6,https://www.carousell.sg/p/specialized-sworks-venge-2015-model-carbon-fact-11r-1241766326/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=jNZUVE2jipoh965n&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=768
132,27 likes,9 images,Momentum UX-9S  ( Medium Size 27.5 wheel set ),400 450,Lightly used,Meetup,2 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","A beautiful MOMENTUM Hybrid bike very well taken care . tires upgraded to PIRELLI 27.5instead of CST , and Alivio 9 speed RD 
The bike is designed in the US and come in solid alloy frame . For more details visit the link and you will find everything about it .
-PS: the rear rack excluded .

",N,NA,NA,Y,Edgedale Medical Clinic,Babayaga39,Joined 2 years ago,Very Responsive,Verified,1,0,1,4.4,23,https://www.carousell.sg/p/momentum-ux-9s-medium-size-27-5-wheel-set-1240707199/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=sOeyzyjXT0UVCDvc&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1181
133,9 likes,9 images,Benshi fat bike.,200,Like new,Meetup,3 days ago,Road Bikes,Posted,Used once or twice. As good as new.,"I have been dying to have this fat bike. But when i got it. I had no time to play with it. Played with it once to check after i assemble it. After that no time to take it for a ride. Letting go as i needed space in my house. 

Additional accessories included: 
- Torch light for when riding at night.
- Tools pouch for small tools. 
- Some tools included.
- Seat cushion for more comfortable ride.
- Back seat for passenger or delivery bag.
- Heavy duty red paddle.  
- Flexible wire chain and lock. ",N,NA,NA,Y,Blk 447 Bukit Panjang Ring Road,laviosta,Joined 7 years ago,Very Responsive,Verified,1,0,1,5.0,7,https://www.carousell.sg/p/benshi-fat-bike-1242960764/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=VeufujlyZhqkROXO&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=163
134,11 likes,2 images,VOLCK SAVA MTB Triumph 3.0 Matte Black,800,Well used,Meetup,3 weeks ago,Road Bikes,Posted,Has minor flaws or defects.,NA,N,NA,NA,Y,Caltex,jasonwyc71,Joined 6 years ago,Very Responsive,Verified,1,1,1,5.0,10,https://www.carousell.sg/p/volck-sava-mtb-triumph-3-0-matte-black-1238622988/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=iR1UKnaDCp65iZuh&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1886
135,5 likes,1 image,Btwin Triban rc500 road bike,410,Like new,Meetup,2 days ago,Road Bikes,Posted,Used once or twice. As good as new.,"Selling because don’t really ride it anymore. Will include extra tyres and a helmet 

Frame M size
24 gears
Can meet up anywhere 

Can nego 
Feel free to Dm me to ask any questions 
",N,NA,NA,Y,Everywhere At Singapore,0.______.8,Joined 9 months ago,Very Responsive,Verified,1,0,1,5.0,1,https://www.carousell.sg/p/btwin-triban-rc500-road-bike-1243119548/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=IQJwSUdwRylP7XHi&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=53
