,no_of_likes,no_of_images,title,listing_price,item_condition,deal_method,post_date,category_type,post_type,condition_subtext,listing_description,mailing_option,delivery_options,mail_speed,meetup_option,meetup_location,deal_location_lat,deal_location_lon,seller_id,seller_join_date,seller_response,seller_verif,verified_by_email,verified_by_facebook,verified_by_mobile,seller_stars_rating,reviews_of_seller,url
101,8 likes,10 images,Swiss Mondia Sprint Vintage Road Bike,"1,400",Lightly used,Meetup,6 days ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Mondia bicycles were manufactured by Jeker-Häfeli & Cie, which started production in 1933. In 1936, Jeker-Häfeli sponsored a Mondia racing team for the Tour of Switzerland race. The winner that year was a Mondia rider.

This piece was flown in from Switzerland and completely restored.

Size 53 (M)

Specifications

Frame: Mondia Sprint 1986 (Reynolds 501 Cromo Steel)

Rear Derailleur: Shimano Exage 400 EX

Front Derailleur: Shimano Exage 400 EX

Shifters: Downtube Shimano Exage

Brakes: Shimano Exage

Crankset: Shimano 105 (Biopace)

All our project upcycle bikes are covered by a 3-month warranty for defects or mechanical malfunction. All project up-cycle bikes come with 1 free Lunch Break Tuneup (worth $30)

Drop by our store to test ride or find out more!
",N,NA,NA,Y,Lorong Bakar Batu,1.32653745,103.87125564,unspokin,Joined 1 year ago,Very Responsive,Verified,NA,NA,NA,5.0,6,https://www.carousell.sg/p/swiss-mondia-sprint-vintage-road-bike-1243183821/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=Wq_9sCUfuoLmsFZS&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=722
102,4 likes,1 image,Cervelo S3 Framset,"1,000",Like new,Meetup,Yesterday,Road Bikes,Posted,Used once or twice. As good as new.,Original owner.  Size 58cm,N,NA,NA,Y,Tan Chin Tuan Mansion,1.305292,103.83759,kron36,Joined 4 years ago,Mostly Responsive,Verified,NA,NA,NA,5.0,107,https://www.carousell.sg/p/cervelo-s3-framset-1244336843/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=AKenagH3WyunJ-Yr&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=113
103,18 likes,1 image,Giant TCR advanced 2 disc pro,"2,500",Lightly used,Meetup,2 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Shimano 105
New derailleur 
New chain 
Wheels dt Swiss 
Look pedals 

Size M/L ",N,NA,NA,Y,Common Man Coffee Roasters,1.29184,103.838476,martintresca,Joined 1 year ago,Mostly Responsive,Verified,NA,NA,NA,3.7,3,https://www.carousell.sg/p/giant-tcr-advanced-2-disc-pro-1241646093/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=xtwi_9JPhWIBh-TS&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1358
104,Like,8 images,Polygon Helios 500 road bike 54cm,395,Lightly used,Meetup,3 hours ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","105 group set 10x2 speed gears 
700c shimano wheelset with new tyres 
Frame size 54 cm 
Aluminium frame & carbon fiber fork 
Light weight unit ",N,NA,NA,Y,Woodlands Vista,1.43122807,103.79231036,streetfighter54,Joined 2 years ago,Very Responsive,Verified,NA,NA,NA,5.0,24,https://www.carousell.sg/p/polygon-helios-500-road-bike-54cm-1244488174/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=ElMkqX77IdxwzyTn&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=11
105,6 likes,8 images,Bicycle,660,Like new,Meetup,3 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,"Marin San Rafael DS2 

1) Series 2 Aluminum Frame: The San Rafael and San Anselmo have a Series 2 6061 butted and hydroformed aluminum frame with disc brakes, rear rack and fender mounts, a 63mm travel suspension fork, and 700c wheels
2) Disc Brakes: Hydraulic disc brakes provide smooth, controlled stopping in all conditions with minimal maintenance.

Specifications
Frame and Forks
Frame: Series 2 Dual Sport, 6061 Aluminum, 700c Wheels, Disc Brake
Forks: SR Suntour NEX Disc HLO, 63mm Travel, Hydraulic Lockout, Preload Adjustment
Headset: FSA No.10-P
Drivetrain
Crankset: Forged Alloy Crank, 46-30 Tooth, Ring Guard
Bottom Bracket: Sealed Cartridge Bearings, Square Taper
Rear Derailleur: Shimano Acera 8-Speed
Front Derailleur: Shimano FD-TY710
Cassette: SunRace 8-Speed, 11-34 Tooth
Chain: KMC Z8
Braking / Shifting
Shifters: Microshift TS39, 8-Speed, Thumb-Tap
Front Brake: Tektro HD-M275 Hydraulic Disc, 160mm Rotor
Rear Brake: Tektro HD-M275 Hydraulic Disc, 160mm Rotor
Brake Levers: Tektro Hydraulic
Wheels
Rims: Marin Aluminum Double Wall, Disc Specific
Front Hub: Forged Aluminum Alloy, 32 Hole
Rear Hub: Forged Aluminum Alloy, 32 Hole
Spokes: 14g Black Stainless Steel
Tyres: Vee tyre, Rail, 700c x 40mm, Wire Bead",N,NA,NA,Y,Blk 871B Tampines St 86,1.35546498,103.93229102,nandhini31,Joined 6 years ago,NA,Verified,NA,NA,NA,NA,NA,https://www.carousell.sg/p/bicycle-1240155331/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=6tLs0oWl9wP6QH7C&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1883
106,3 likes,4 images,Trek domane 2.0,300,Well used,Mailing,3 hours ago,Road Bikes,Posted,Has minor flaws or defects.,"racing tire, fulcrum wheels 
Tiagra 10 speed,
dura ace brakes 
Ultegra crank",Y,Same day delivery Free,Within 1 working day,N,NA,,,thelifetim01605,Joined 4 months ago,Mostly Responsive,Verified,NA,NA,NA,NA,NA,https://www.carousell.sg/p/trek-domane-2-0-1244486086/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=ElMkqX77IdxwzyTn&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=15
107,9 likes,1 image,GIANT TCR ADVANCE PRO 2 | WINDSPACE WHEELSET,"3,200",Brand new,Mailing · Meetup,4 days ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"Looking to trade/sell this giant TCR. Mainly looking to sell away. Bike condition is in pristine condition aside from minor scuffing from rides which is expected. 

Specs are as listed below: 

Giant TCR advanced pro 2 Size S
Ultegra R8000 groupset
Winspace LUN 40mm Wheelset
Cane Creek EE Brakes(Authentic)
Selle Italia saddle
Include wahoo bolt

Feel free to drop me any questions 

",Y,Standard delivery Free,3 - 4 working days,Y,Woods Square,1.43478893,103.78580332,xCryrexx,Joined 1 year ago,Very Responsive,Verified,NA,NA,NA,4.6,18,https://www.carousell.sg/p/giant-tcr-advance-pro-2-windspace-wheelset-1243684183/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=r2e0CzDL4Eoew7Kc&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=455
108,59 likes,8 images,CINELLI Zydeco Lala Complete Bike,"2,300",Brand new,Mailing · Meetup,1 week ago,Road Bikes,Bumped,Never used. May come with original packaging or tag.,"Constructed with triple-butted Columbus Zonal aluminum tubes, the CINELLI Zydeco LaLa is the latest addition to the Zydeco gravel series. Equipped with Shimano Sora dual control shifters, a Columbus Futura Disc 1-1/8” fork, and compatible with hydraulic disc brakes, the LaLa is ideal for beginner riders of the dynamic gravel discipline.

Available in sizes XS (49), 51(S), 54(M) and 56(L).
Colorway: Mr Blue Sky.",Y,Standard delivery Free,3 - 4 working days,Y,Blk 801 French Road,1.30730807,103.86060205,fishtailcyc,Joined 9 months ago,Mostly Responsive,Verified,NA,NA,NA,5.0,5,https://www.carousell.sg/p/cinelli-zydeco-lala-complete-bike-1218327645/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=b1FV8RBgwscmiZ5G&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=735
109,12 likes,2 images,Colnago C64 42s / Full Bike ,"11,600",Like new,Meetup,5 days ago,Road Bikes,Bumped,Used once or twice. As good as new.,"Selling as full bike (without pedals + bottle cages). DM me if you’d want to buy some parts of the bike, will consider selling. 

In excellent condition without any prior crashes. Almost brand new condition. 

What’s for sale -
1. C64 Frame Size 42s
2. Campagnolo 12-speed Super Record EPS groupset w/ 165mm crank, 52/36 & 11-32T
3. Bora Ultra WTO 45 Wheelset fitted with Vittoria Corsa Graphene 26mm tyres
4. Colnago 80mm stem
5. Ceramic Speed BB 
6. Front and Rear Lights
7. Disc Rotors front and back
8. Mcfk Aero Handlebar
9. Selle Italia SLR Saddle
10. Garmin mount 

What’s excluded - 
1. Favero Assioma Pedal Power Meter
2. Silca Bottle Cages (Black)


",N,NA,NA,Y,Jalan EunosRobertson Edge,1.32520057,103.90503339,gienne,Joined 7 years ago,Very Responsive,Verified,NA,NA,NA,4.9,145,https://www.carousell.sg/p/colnago-c64-42s-full-bike-1235754074/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=AQAt4pfd0qkK4rV9&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=570
110,21 likes,10 images,Tricycle for adults,0,Lightly used,Meetup,3 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Perfect for people who have problems with back pain,  and who whant to do sports.  
It's very comfortable back support! 
original price around 3000$ with delivery to Singapore. 

🚩Tell me your offer 😉 
price can be discussed 👌

Description

9 Years and Up.

Single Speed with Reverse Function.

Hand Caliper Brake; Emergency Brake System.

Cushioned Seat 12"" Above the Ground; Adjustable Back Support.

20"" Front 16"" Rear Inflatable Rubber Tires.

Imported from USA (Sizes & Specifications are based on the USA Market).

A 3-wheeled bicycle for women and men who want a little exercise
and fun outside. This recumbent three-wheel bicycle is great for
exercise, leisure rides, a quick trip to the market, or even
walking the dog. Equipped with a reverse gear, backing up in a
snap! Trike recumbent bikes are more comfortable and let you ride
and exercise longer. Ergonomic recumbent seat provides evenly
cushioned back support. A three-wheeled cruiser bike for women
and men who prefer a more comfortable ride than a standard
upright bicycle. A tricycle recumbent is an excellent way to keep
fit and enjoy the outdoors. Increase your daily calorie burn and
get a cardiovascular workout with minimal stress on your knees,
back and joints. Features adjustable frame that makes riding this
3-wheel bicycle comfortable and easy for the whole family.
Suitable for riders 4 feet Tall to 6 feet 3 inches Tall and
weighing up to 250 lbs. Almost anyone can ride this adult pedal
trike! Ride with confidence! Low center of gravity on this
three-wheel cruiser provides unprecedented stability. No balance
required. Dual-joystick steering offers smooth maneuverability
with simple hand movements. Durable heavy duty recumbent
three-wheeled bicycle frame is constructed of hi-ten steel. This
tricycle cruiser features chainless design, caliper handbrakes,
20 inch front wheel with free-wheel hub, 16 inch rear wheels,
inflatable rubber tires and a safety flag. Dimensions: 28 x 25. 6
x 48 inches (62 inches extended). weight 44 lbs. A 3-wheel bike
for women, men, teens and kids ages 10 and up. Some assembly
required.",N,NA,NA,Y,Parc Centros,1.40344842,103.9037516,alena.,Joined 8 years ago,Mostly Responsive,Verified,NA,NA,NA,4.9,137,https://www.carousell.sg/p/tricycle-for-adults-1239661122/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=PgnviL6ynblPIHtG&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2011
111,31 likes,3 images,Cervelo S5 51cm - Ride like Wout- * Price Neg*,"7,500",Well used,Meetup,4 days ago,Road Bikes,Posted,Has minor flaws or defects.,"Be like Wout but in Red!

Cervelo S5 51cm

Shimano Ultegra 11spd

Reserve Wheelset (as used by Jumbo) 

",N,NA,NA,Y,Telok Kurau Road,1.31524429,103.91031253,mchazwazza78,Joined 2 years ago,Very Responsive,Verified,NA,NA,NA,5.0,2,https://www.carousell.sg/p/cervelo-s5-51cm-ride-like-wout-price-neg-1243636057/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=r2e0CzDL4Eoew7Kc&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=480
112,1 like,5 images,"Hey bicycle / urban bicycle / urban bike / hybrid bicycle / hybrid bike / 28"" bicycle / 28"" bike / Shimano bicycle / Shimano bike / bike / bicycle",680,Like new,Meetup,3 hours ago,Road Bikes,Posted,Used once or twice. As good as new.,"Immaculate condition
Usual price @1k++

Minimalist bicycle
Lightweight but practical. 
Simple but trusty

28"" wheel size
8 speeds Shimano gear
Drum brake system

8 speeds Shimano internal gear
Kenda tyre 

One of its kind design
Certainly beyond phenomenon

Delivery can be arranged 🚚",N,NA,NA,Y,"Towner RoadCentralised location
2 mins walk from bus stop
3 mins walk from MRT Station
Open space carpark available
8 mins cycling journey to and from kallang RIVERSIDE Park (PCN) ",1.32234177,103.85937182,owncuev,Joined 3 years ago,Very Responsive,Verified,NA,NA,NA,4.9,255,https://www.carousell.sg/p/hey-bicycle-urban-bicycle-urban-bike-hybrid-bicycle-hybrid-bike-28-bicycle-28-bike-shimano-bicycle-shimano-bike-bike-bicycle-1244489259/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=ElMkqX77IdxwzyTn&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=9
113,22 likes,1 image,Canyon endurance disc Al 8.0,"3,000",Lightly used,Meetup,2 months ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","for sale is a beloved canyon ride that has been lightly used for years.
Endurance in S size 
great fit for 1.72-1.77m tall guys 
endurance geometry
full Shimano Ultegra R8020 with dura ace rotors
Aerozine Ceramic Bb
zipp sl70 ergo handlebars for easy reach
farsports rims with white industries CLD hubs
conti gp tyres
Shimano 105 clipless pedals
specialised power saddle
OSPW RD pulley
view to appreciate
my lost is your gain",N,NA,NA,Y,Blk 341 Ubi Avenue 1,1.32704629,103.90227928,coolguyzz,Joined 3 years ago,Very Responsive,Verified,NA,NA,NA,4.9,29,https://www.carousell.sg/p/canyon-endurance-disc-al-8-0-1229281096/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=fmdU8BW1QNlmvc6V&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1785
114,3 likes,1 image,"MTB - Lightweight, with suspension iColour Mountain Bike 26“ MTB 21 Speed Gear Red 220 SAL inch seat children 20 seat food delivery mesh 29 27.5 front "" 16 bag 26 lady rack child baby thermal kid adult 24 WHATSAPP 89501850",200,Brand new,Mailing,1 month ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"BRAND NEW IN BOX!! LIMITED STOCKS!!!! 
Self assembly, Toolkit provided

FREE DELIVERY 1-5 Days
SAME DAY DELIVERY +$30

For fast reply, please whatsapp 8950 1850 for purchase.

✅ Shopee, Search for """"singaporesales"""" 
✅ Official Website:   www.dashlab.sg
We accept Caroupay | ShopeePay | Paylah! | Paynow | ShopPay | GooglePay | ApplePay | CreditCard  
✅ For Paylah/Paynow to 8950 1850 (Wen) 




➡️ 21 Speed Gear
➡️ 26"""" Wheel 
➡️ Mechanical Front & Rear Disk Brake System
➡️ Fast Clip Seat
➡️ Ultralight Body Frame
➡️  Gift 🎁 

MORE PHOTOS:
 bit.ly/3gxAIHB

Please whatsapp for inquiry 😊
🤙
🤙 wa.me/6589501850
🤙 wa.me/6589501850
🤙 

You can also visit 
➡️  www.dashlab.sg for purchase or more products.

We also sell bicycle accessories package: phone holder, lock, bottle holder, led light, bell, pump, frame bag.

FOR FOOD DELIVERY:
Can also add Rear Rack / Metal Rack Behind

CAN ALSO ADD
Front child seat & Back child seat

GO TO WEBSITE FOR MORE ACCESSORIES PHOTOS:
 dashlab.sg/collections/accessories-child-seat",Y,Standard delivery S$30,3 - 4 working days,N,NA,,,hyperk,Joined 2 years ago,Mostly Responsive,Verified,NA,NA,NA,5.0,5,https://www.carousell.sg/p/mtb-lightweight-with-suspension-icolour-mountain-bike-26“-mtb-21-speed-gear-red-220-sal-inch-seat-children-20-seat-food-delivery-mesh-29-27-5-front-16-bag-26-lady-rack-child-baby-thermal-kid-adult-24-whatsapp-89501850-1238133162/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=-K7WvTlu9-8PhyYg&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2514
115,35 likes,9 images,Bike Build Assembly Service Servicing,70,Like new,Meetup,4 weeks ago,Road Bikes,Bumped,Used once or twice. As good as new.,"Bike Building - $180
• Di2, AXS, Disc Brake
• OEM frame welcome too

Basic Service - $70
• Tuning
• Brake caliper adjustment
• Drive train cleaning and relube
• Crank and headset pretension
• Torque check for all bolts

Full Service $150
• All items listed in basic service
• Fully strip and clean
•Regrease
•Etc 

Express next day collection additional $50, PM To discuss

Pickup and drop off, $25 onwards
$25 for 1st 15km based on Google map (to and flo)

Bleeding $30

Parts changing/installation $20 onwards",N,NA,NA,Y,Hundred Palms Residences EC,1.373181,103.87768507,yckbike,Joined 4 years ago,Very Responsive,Verified,NA,NA,NA,5.0,104,https://www.carousell.sg/p/bike-build-assembly-service-servicing-1221927923/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=rntPEaifUwt4DZ9B&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2262
