no_of_likes,no_of_images,title,listing_price,item_condition,deal_method,post_date,category_type,post_type,condition_subtext,listing_description,mailing_option,delivery_options,mail_speed,meetup_option,meetup_location,seller_id,seller_join_date,seller_response,seller_verif,verified_by_email,verified_by_facebook,verified_by_mobile,seller_stars_rating,reviews_of_seller,url,deal_location_lat,deal_location_lon,posts,current_listing_price,last_listing_price,contains_brand,brands,len_posts,post_word_count,emojis,num_emojis,lemma_posts
85,6,Wilier Filante SLR - Complete Bike Dura Ace R9270,"7,840",Like new,Mailing · Meetup,13 hours ago,Road Bikes,Bumped,Used once or twice. As good as new.,"Lightly used current year model.
Wilier Filante SLR. 
Size M
Red
Include handlebar 101x420


Complete bike include as follow.
Shimano dura ace 12 speed di2 
R9270
170 52/36
11-30
Handlebar 101/420
DT Swiss wheelset
$7840


We are BikeMartSG where we sell premium bicycle products at the most affordable pricing in Singapore.

Address : 140 Sims Avenue, Singapore 387462
Hours : Monday to Saturdays, 12pm to 7.30pm

3. Direct message on our socials (Facebook/Instagram/Carousell)
4. Website : 

",Y,Custom courier S$30,4 working day(s),Y,Bikemart SG Pte. Ltd.,bikemartsg,Joined 5 years ago,Very Responsive,Verified,,,,5.0,185,https://www.carousell.sg/p/wilier-filante-slr-complete-bike-dura-ace-r9270-1207764389/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=Sk5sxkbN7Bz9sqb-&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=34,1.314273,103.878864,"Wilier Filante SLR - Complete Bike Dura Ace R9270 Lightly used current year model. Wilier Filante SLR.  Size M Red Include handlebar 101x420 Complete bike include as follow. Shimano dura ace 12 speed di2  R9270 170 52/36 11-30 Handlebar 101/420 DT Swiss wheelset $7840 We are BikeMartSG where we sell premium bicycle products at the most affordable pricing in Singapore. Address : 140 Sims Avenue, Singapore 387462 Hours : Monday to Saturdays, 12pm to 7.30pm 3. Direct message on our socials (Facebook/Instagram/Carousell) 4. Website :  ",7840.0,,True,"Wilier, Wilier",569,85,,0,wilier filante slr complete bike dura ace r9270 lightly current year model wilier filante slr   size m red include handlebar 101x420 complete bike include follow shimano dura ace 12 speed di2   r9270 170 52/36 11 30 handlebar 101/420 dt swiss wheelset 7840 bikemartsg sell premium bicycle product affordable pricing singapore address 140 sims avenue singapore 387462 hour monday saturdays 12 pm 7.30pm 3 direct message social facebook instagram carousell 4 website  
5,2,Specialized Tarmac SL7 Comp Size 54,"7,800",Like new,Meetup,3 days ago,Road Bikes,Posted,Used once or twice. As good as new.,"Testing market for my Size 54 Tarmac. Receipts Available, Authentic. 

Fork is not cut, just fresh from service at BB bike studio 

Specs as follows:
Size 54 
DT Swiss Dicut 1400 50mm deep wheelset 
SRAM Rival AXS FD/RD/Shifters/Cassette 10-30 
SRAM Force AXS Gen 2 Crank 172.5mm 48/35

Shimano Pro Sprint Carbon Stem 105mm +Custom 3D printed spacer 
Prime Primavera Carbon Aero handlebar 40cm

Not a rush sale, but looking at Cervelo S5 disc to complete my dream bike lineup

HMU if you have a Cervelo S5 disc for trade, we can discuss.

No lowballers, returns or refunds ",N,,,Y,Singapore,alisterrox,Joined 9 years ago,Very Responsive,Verified,,,,5.0,111,https://www.carousell.sg/p/specialized-tarmac-sl7-comp-size-54-1243906443/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=3uUA59bbuyK4836t&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=307,1.28966999,103.85006714,"Specialized Tarmac SL7 Comp Size 54 Testing market for my Size 54 Tarmac. Receipts Available, Authentic.  Fork is not cut, just fresh from service at BB bike studio  Specs as follows: Size 54  DT Swiss Dicut 1400 50mm deep wheelset  SRAM Rival AXS FD/RD/Shifters/Cassette 10-30  SRAM Force AXS Gen 2 Crank 172.5mm 48/35 Shimano Pro Sprint Carbon Stem 105mm +Custom 3D printed spacer  Prime Primavera Carbon Aero handlebar 40cm Not a rush sale, but looking at Cervelo S5 disc to complete my dream bike lineup HMU if you have a Cervelo S5 disc for trade, we can discuss. No lowballers, returns or refunds ",7800.0,,True,"Specialized, Cervelo, Cervelo",609,103,,0,specialized tarmac sl7 comp size 54 testing market size 54 tarmac receipt available authentic   fork cut fresh service bb bike studio   specs follow size 54   dt swiss dicut 1400 50 mm deep wheelset   sram rival axs fd rd shifters cassette 10 30   sram force axs gen 2 crank 172.5 mm 48/35 shimano pro sprint carbon stem 105 mm custom 3d print spacer   prime primavera carbon aero handlebar 40 cm rush sale look cervelo s5 disc complete dream bike lineup hmu cervelo s5 disc trade discuss lowballer return refund
0,10,Vitus Sean Kelly Limited Edition (56cm),"1,099",Well used,Meetup,5 days ago,Road Bikes,Posted,Has minor flaws or defects.,"Components:
High modulus T700 HM-UD carbon frame and fork
Oval concepts handlebar dropbar
truvativ stem
gineyea seatpost clamp
Shimano Tiagra 10 speed groupset with 105 crank (53-39 standard)
Shimano Tiagra rim brakes
68mm BSA Threaded Bottom Bracket
Fulcrum racing 900 wheelsets (with audible loud hubs)
Relatively new tyres: Continental ultra sport III (700x23C)

Online review: 

",N,,,Y,Bukit Panjang,silentwood,Joined 9 years ago,Very Responsive,Verified,,,,5.0,57,https://www.carousell.sg/p/vitus-sean-kelly-limited-edition-56cm-1243352341/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=hhUPpkbbiY3QIk1X&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=594,1.37903116,103.76759347,Vitus Sean Kelly Limited Edition (56cm) Components: High modulus T700 HM-UD carbon frame and fork Oval concepts handlebar dropbar truvativ stem gineyea seatpost clamp Shimano Tiagra 10 speed groupset with 105 crank (53-39 standard) Shimano Tiagra rim brakes 68mm BSA Threaded Bottom Bracket Fulcrum racing 900 wheelsets (with audible loud hubs) Relatively new tyres: Continental ultra sport III (700x23C) Online review:  ,1099.0,,True,Vitus,423,61,,0,vitus sean kelly limited edition 56 cm components high modulus t700 hm ud carbon frame fork oval concept handlebar dropbar truvativ stem gineyea seatpost clamp shimano tiagra 10 speed groupset 105 crank 53 39 standard shimano tiagra rim brake 68 mm bsa thread bracket fulcrum race 900 wheelset audible loud hub relatively new tyre continental ultra sport iii 700x23c online review  
115,9,Cervelo S5 dura ace di2 eebrakes chris king r45 superbike,"5,800 6,200",Well used,Meetup,5 days ago,Road Bikes,Bumped,Has minor flaws or defects.,"cervelo s5 size 54 in great condition.

bike is build in 2019
no papers. can go to cervelo dealership bikes and bite to authenticate. ($2500 value)
bike just serviced at rocket bike by ivan
duraace 9150 di2 shifters 
duraace 9070 di2 rd and fd and ospw ($2000 value)
latest interface and firmware upgrade to sync with your garmin edge, refer to bike comp picture. junction box hidden neatly under metron 5d handlebar.
11-28 r8000 cassette ($100 value)
rotor 2inpower oval direct mount power meter crank 165mm with q ring($1.5k rtp)
Selle Smp dynamic saddle ($300 value)
Knights composite 65 wheelset lace to chris king r45 hub ($2.5k rtp)
eebrakes calipers ($800 rtp) 
vision metron 5d 110x42 ($800 value)

$10k in build up cost 

di2 charger included

will not entertain stupid question  or lowballer. all genuine parts.

doesn't come with cage or pedal",N,,,Y,Forest Spring @ Yishun,baoie87,Joined 8 years ago,Very Responsive,Verified,,,,4.9,228,https://www.carousell.sg/p/cervelo-s5-dura-ace-di2-eebrakes-chris-king-r45-superbike-1127667583/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=hhUPpkbbiY3QIk1X&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=588,1.4261653,103.85253,"Cervelo S5 dura ace di2 eebrakes chris king r45 superbike cervelo s5 size 54 in great condition. bike is build in 2019 no papers. can go to cervelo dealership bikes and bite to authenticate. ($2500 value) bike just serviced at rocket bike by ivan duraace 9150 di2 shifters  duraace 9070 di2 rd and fd and ospw ($2000 value) latest interface and firmware upgrade to sync with your garmin edge, refer to bike comp picture. junction box hidden neatly under metron 5d handlebar. 11-28 r8000 cassette ($100 value) rotor 2inpower oval direct mount power meter crank 165mm with q ring($1.5k rtp) Selle Smp dynamic saddle ($300 value) Knights composite 65 wheelset lace to chris king r45 hub ($2.5k rtp) eebrakes calipers ($800 rtp)  vision metron 5d 110x42 ($800 value) $10k in build up cost  di2 charger included will not entertain stupid question  or lowballer. all genuine parts. doesn't come with cage or pedal",5800.0,6200.0,True,"Cervelo, cervelo, cervelo",912,152,,0,cervelo s5 dura ace di2 eebrake chris king r45 superbike cervelo s5 size 54 great condition bike build 2019 paper cervelo dealership bike bite authenticate 2500 value bike service rocket bike ivan duraace 9150 di2 shifter   duraace 9070 di2 rd fd ospw 2000 value late interface firmware upgrade sync garmin edge refer bike comp picture junction box hide neatly metron 5d handlebar 11 28 r8000 cassette 100 value rotor 2inpower oval direct mount power meter crank 165 mm q ring($1.5k rtp selle smp dynamic saddle 300 value knights composite 65 wheelset lace chris king r45 hub 2.5k rtp eebrake caliper 800 rtp   vision metron 5d 110x42 800 value 10k build cost   di2 charger include entertain stupid question   lowballer genuine part come cage pedal
17,9,orbea ORCA road bike,"1,700",Well used,Meetup,4 days ago,Road Bikes,Posted,Has minor flaws or defects.,Orbea ORCA( ORbea CArbon) size55/ sram groupset/zipp wheelset/ pirelli tires. view to appreciate,N,,,Y,Blk 409 Ang Mo Kio Ave 10 Coffeeshop,rey_cyclist,Joined 4 years ago,Mostly Responsive,Verified,,,,5.0,12,https://www.carousell.sg/p/orbea-orca-road-bike-1243693210/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=RUxXEiO5L3yrv6sn&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=431,1.36266818,103.85441839,orbea ORCA road bike Orbea ORCA( ORbea CArbon) size55/ sram groupset/zipp wheelset/ pirelli tires. view to appreciate,1700.0,,True,"orbea, Orbea, ORbea",117,17,,0,orbea orca road bike orbea orca orbea carbon size55/ sram groupset zipp wheelset/ pirelli tire view appreciate
37,5,Cannondale CAAD10,"1,100",Like new,Meetup,2 months ago,Road Bikes,Posted,Used once or twice. As good as new.,"Size: 50
Weight. 8kg
Frame: CAAD 10
Group set: Shimano Utegra 105",N,,,Y,Dakota MRT Station (CC8),wenderful,Joined 9 years ago,Very Responsive,Verified,,,,4.7,13,https://www.carousell.sg/p/cannondale-caad10-1232868525/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=UnrXlG_3uMNFYsMg&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=146,1.30830554,103.8885741,Cannondale CAAD10 Size: 50 Weight. 8kg Frame: CAAD 10 Group set: Shimano Utegra 105,1100.0,,True,Cannondale,83,14,,0,cannondale caad10 size 50 weight 8 kg frame caad 10 group set shimano utegra 105
37,9,Trek Madone SLR 2021 Project One Size 52,"6,900",Well used,Meetup,1 month ago,Road Bikes,Bumped,Has minor flaws or defects.,"Madone SLR disc project one (2021)
Size 52

* Carbon frame OCLV 700
* GS Shimano ultegra 8020 (11-28)
* Crankset Sram Red 11sp 52/36T PM (arm 170) + powermeter + carbon sram red crank arms
* Saddle Fizik versus evo adaptive
* Wheelset Bontrager Aeolus XXX4 clincher
* Chain kmc 11sp
* Bontrager aero bar TT madone SLR
* Bottom Bracket (BB) ceramic merk Kogel
* TT bar Trek Madone + bottle cage + saddle fizik + shimano pedals included

Price $7000 negotiable",N,,,Y,Kovan ResidencesKovan MRT Station (NE13),lim65897,Joined 8 years ago,Very Responsive,Verified,,,,5.0,29,https://www.carousell.sg/p/trek-madone-slr-2021-project-one-size-52-1231867604/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=phpM2X-YXW97dB0k&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=223,1.36137281,103.88540868,Trek Madone SLR 2021 Project One Size 52 Madone SLR disc project one (2021) Size 52 * Carbon frame OCLV 700 * GS Shimano ultegra 8020 (11-28) * Crankset Sram Red 11sp 52/36T PM (arm 170) + powermeter + carbon sram red crank arms * Saddle Fizik versus evo adaptive * Wheelset Bontrager Aeolus XXX4 clincher * Chain kmc 11sp * Bontrager aero bar TT madone SLR * Bottom Bracket (BB) ceramic merk Kogel * TT bar Trek Madone + bottle cage + saddle fizik + shimano pedals included Price $7000 negotiable,6900.0,,True,"Trek, Trek",499,92,,0,trek madone slr 2021 project size 52 madone slr disc project 2021 size 52 carbon frame oclv 700 gs shimano ultegra 8020 11 28 crankset sram red 11sp 52/36 t pm arm 170 powermeter carbon sram red crank arm saddle fizik versus evo adaptive wheelset bontrager aeolus xxx4 clincher chain kmc 11sp bontrager aero bar tt madone slr bracket bb ceramic merk kogel tt bar trek madone bottle cage saddle fizik shimano pedal include price 7000 negotiable
5,5,Eddy Merckx Milano 72 Full Carbon Bike,"1,400",Well used,Meetup,2 days ago,Road Bikes,Posted,Has minor flaws or defects.,"Eddie Merckx Milano 72 Full Carbon Road bike
Size XXS
Suitable for ladies height between 152-160
RFS: Upgraded my bike
",N,,,Y,Blk 661A Edgedale Plains,mnakayama,Joined 7 years ago,Very Responsive,Verified,,,,5.0,28,https://www.carousell.sg/p/eddy-merckx-milano-72-full-carbon-bike-1244007544/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=phpM2X-YXW97dB0k&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=245,1.402546,103.916232,Eddy Merckx Milano 72 Full Carbon Bike Eddie Merckx Milano 72 Full Carbon Road bike Size XXS Suitable for ladies height between 152-160 RFS: Upgraded my bike ,1400.0,,True,Eddy Merckx,162,27,,0,eddy merckx milano 72 carbon bike eddie merckx milano 72 carbon road bike size xxs suitable lady height 152 160 rfs upgrade bike
3,3,Wilier GTR Team Rim Grey Orange Glossy Frameset Only (XXS / XS) Bicycle and Cycling,"1,480",Brand new,Mailing · Meetup,Yesterday,Road Bikes,Bumped,Never used. May come with original packaging or tag.,"Color : Grey Orange 
Sizes : XXS / XS
This is frameset ONLY.

GTR TEAM
ITALIAN TECHNOLOGY TAKING IT TO THE NEXT EVOLUTION

Whether you race or not, the GTR TEAM is aimed for the rider who needs a bike for multiple uses.Light and responsive for the racer, yet comfortable and versatile for those who enjoy cycling without stress.

--------------------------------

Online Bicycle is the leading online platform for quality cycling brands at affordable prices.

Official Store
",Y,Standard delivery S$5,3 - 4 working days,Y,"Bikemart SG Pte. Ltd.12pm - 6.30pm, Monday - Saturday",online.bicycle,Joined 9 years ago,Very Responsive,Verified,,,,5.0,5000,https://www.carousell.sg/p/wilier-gtr-team-rim-grey-orange-glossy-frameset-only-xxs-xs-bicycle-and-cycling-1198887682/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=phpM2X-YXW97dB0k&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=230,1.314273,103.878864,"Wilier GTR Team Rim Grey Orange Glossy Frameset Only (XXS / XS) Bicycle and Cycling Color : Grey Orange  Sizes : XXS / XS This is frameset ONLY. GTR TEAM ITALIAN TECHNOLOGY TAKING IT TO THE NEXT EVOLUTION Whether you race or not, the GTR TEAM is aimed for the rider who needs a bike for multiple uses.Light and responsive for the racer, yet comfortable and versatile for those who enjoy cycling without stress. -------------------------------- Online Bicycle is the leading online platform for quality cycling brands at affordable prices. Official Store ",1480.0,,True,Wilier,573,91,,0,wilier gtr team rim grey orange glossy frameset xxs xs bicycle cycling color grey orange   size xxs xs frameset gtr team italian technology take evolution race gtr team aim rider need bike multiple use light responsive racer comfortable versatile enjoy cycle stress -------------------------------- online bicycle lead online platform quality cycling brand affordable price official store
1,10,[7.9kg]Cervelo S1 road bike alu frame with carbon fork,"1,500",Lightly used,Mailing · Meetup,39 minutes ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Cervelo S1 Size S [frame size 51cm, suitable for 160-173cm]
Ultegra crankset & shifter
Dura ace brake caliper & derailleur 
Toseek saddle 200g only

Wheelset: 
Fulcrum racing speed XLR 50mm
- superlight weight and worth $1k + 

Deda superzero drop bar
Bontrager elite stem
Creek crane headset
Original cervelo seatpost

Whole bike only 7.9kg include pedal 



",Y,Custom courier Free,3 working day(s),Y,Blk 206C Compassvale Lane,stand_bike,Joined 6 years ago,Very Responsive,Verified,,,,5.0,1000,https://www.carousell.sg/p/7-9kg-cervelo-s1-road-bike-alu-frame-with-carbon-fork-1244497344/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=ElMkqX77IdxwzyTn&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=0,1.38788502,103.89746656,"[7.9kg]Cervelo S1 road bike alu frame with carbon fork Cervelo S1 Size S [frame size 51cm, suitable for 160-173cm] Ultegra crankset & shifter Dura ace brake caliper & derailleur  Toseek saddle 200g only Wheelset:  Fulcrum racing speed XLR 50mm - superlight weight and worth $1k +  Deda superzero drop bar Bontrager elite stem Creek crane headset Original cervelo seatpost Whole bike only 7.9kg include pedal  ",1500.0,,True,"Cervelo, Cervelo, cervelo",415,65,,0,7.9kg]cervelo s1 road bike alu frame carbon fork cervelo s1 size s frame size 51 cm suitable 160 173 cm ultegra crankset shifter dura ace brake caliper derailleur   toseek saddle 200 g wheelset   fulcrum racing speed xlr 50 mm superlight weight worth 1k   deda superzero drop bar bontrager elite stem creek crane headset original cervelo seatpost bike 7.9 kg include pedal  
