,no_of_likes,no_of_images,title,listing_price,item_condition,deal_method,post_date,category_type,post_type,condition_subtext,listing_description,mailing_option,delivery_options,mail_speed,meetup_option,meetup_location,deal_location_lat,deal_location_lon,seller_id,seller_join_date,seller_response,seller_verif,verified_by_email,verified_by_facebook,verified_by_mobile,seller_stars_rating,reviews_of_seller,url
72,2 likes,4 images,🆕🔥JAVA VELOCE 3 Disc Brake Road Bike | Lightweight Race Bicycle,550,Brand new,Meetup,18 hours ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"Price is for 1 Full Bike(FIRM)
Ready Stock & Brand New



☑️Ready Stocks, No Pre-order required. 

☑️FREE : Full Bike Assembly & Tuning

☑️FREE : 3 Months of Tuning and Adjustment Limited Warranty 

☑️FREE GIFTS : Bottle Cage



📍Size Available : 

- 49cm (170-180cm Rider)



🔸Installment Plan Available🔸
[CONTACT US FOR MORE INFO]




📌 ADD ON (Limited Sets): 
     Package 1 - $25 : 

▪️USB Rechargeable Front Light + Rear Light, ▪️Cable Lock,  ▪️Upgraded Bottle Cage Design  


Package 2 - $48 : 

▪️USB Rechargeable Front Light + Rear Light, ▪️5 Digit Number Lock,  ▪️Upgraded Bottle Cage Design, ▪️Phone Holder




           🤝DEALING OPTIONS🤝

◾Collection  @ 9002 Tampines St 93 / Singapore 528836 (Appointment-Based Only) 🏢

OR 

◾ 🚚Island Wide Bike Delivery🚚 @ Additional $35





Specifications :

Frame: JAVA Aluminium Frame 

Fork : Aluminium Fork

Groupset : DECAF 18 Speed 2 x 9s

Brakes : Decaf Mechanical Disc Brakes 

Crankset: Decaf Crank 50/34T

Cassette: 12-28T Road

Rims : DECA Profile Rims 





☑Follow our Telegram Channel for latest products & upcoming promotions 
t.me/bikecosg

☑Check out our Listings for more Bicycle, Parts & Accessories
",N,NA,NA,Y,9002 tampines St 93 Level 4,1.34127586,103.94134977,bikeco,Joined 9 years ago,Very Responsive,Verified,NA,NA,NA,5.0,1k,https://www.carousell.sg/p/🆕🔥java-veloce-3-disc-brake-road-bike-lightweight-race-bicycle-1244369292/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=9AGzrJcfxld7i_vp&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=93
73,21 likes,4 images,Allez Sprint 2022 (Sand) - Size 54,"5,500",Lightly used,Meetup,2 months ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Without wheelset:

- Allez Sprint 2022 in sand colourway size 54
- Beautiful Enve cockpit with K-edge mount: 400mm (400mm at hoods and 420mm at the drops) by 90mm
- Ultegra 12 speed Di2 groupset (170mm crank length; 52-36T cranksize)
-Kogel ceramic BB
- 1 Enve bottle cage
- Power Mirror Pro Saddle (143mm)

$9500:
- all of the above + Princeton Wake 6560 wheelset bought from OBA (Chris King hub)
- Matte black (not the usual glossy version)
- Dura ace rotors (160mm front and rear)
- GP5000S TR 25c tyres
- Tubeless setup 

Pedals not included.
Some used marks can be expected.
Self collect at Sengkang, Anchorvale Lane
Lowballers will automatically be blocked.

**Note: I have two bikes posted for sale but will only look to sell one of them. If the other bike is sold before this, will retain this bike.

Thanks. ",N,NA,NA,Y,38 Anchorvale LaneRivercove residences,1.39373682,103.8839829,yao10,Joined 8 years ago,Very Responsive,Verified,NA,NA,NA,4.9,72,https://www.carousell.sg/p/allez-sprint-2022-sand-size-54-1231827482/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=6iwfW94Kv3J_Fzag&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=775
74,1 like,5 images,Road Bike,700,Lightly used,Meetup,2 days ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Road bike, selling because of living singapore, 
Brand Raleigh,
8 low Speed 
3 high speed ",N,NA,NA,Y,The Metropolitan,1.29006882,103.81576575,antonio93,Joined 6 years ago,Very Responsive,Verified,NA,NA,NA,5.0,14,https://www.carousell.sg/p/road-bike-1243982329/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=3uUA59bbuyK4836t&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=284
75,28 likes,4 images,Bianchi Oltre XR4 Aero Bike 2020 edition size 53,"9,790 9,800",Like new,Meetup,3 days ago,Road Bikes,Bumped,Used once or twice. As good as new.,"Bianchi Oltre XR4 (best design and colour)  from byx
2020 model still has all the invoices and receipt 
Except bottle cage and garmin comp, everything else included!

- 2020 frameset with Bianchi Vision Integrated handlebar (scratchless and very well taken care) - frame only: $4600
- Sram red groupset with powermeter (48/35) - slight scuff on rd and left hood
(still with lots of lifespan. batt all good too) incl charger too.
170cm crankarm (flawless)
- Ridea OSPW incl original sram red pulley too.
- bbinfinite ceramic bearing
- campagnolo bora wto60 with conti tyre (wheels flawless, tyre still good) - frame + wheelset: $6500
- Power expert saddle
- front garmin and light mount",N,NA,NA,Y,Lake Life,1.33221495,103.72421102,lulu2111,Joined 9 years ago,Very Responsive,Verified,NA,NA,NA,4.8,125,https://www.carousell.sg/p/bianchi-oltre-xr4-aero-bike-2020-edition-size-53-1232594835/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=RUxXEiO5L3yrv6sn&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=390
76,20 likes,4 images,De Rosa vintage steel road bike,"1,600",Well used,Meetup,1 week ago,Road Bikes,Posted,Has minor flaws or defects.,"Full shimano 600 groupset 7 speed

Size:54

Effective top tube length:54cm",N,NA,NA,Y,Bus Stop 58129 (Blk 508 CP)Blk 508 MSCP (No. SWSB29)See 1+ locations,1.45283874,103.81978362,xiuting88,Joined 3 years ago,Mostly Responsive,Verified,NA,NA,NA,4.8,35,https://www.carousell.sg/p/de-rosa-vintage-steel-road-bike-1243120845/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=6iwfW94Kv3J_Fzag&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=735
77,19 likes,7 images,Titanium Road Frame (Specialized SL6 geometry 54),"1,399",Brand new,Meetup,4 days ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"*helping a friend*

selling a brand new. freshly built.
titanium frame.
geometry is same as Specialized SL6.
if u get your frame from builder here is a rough estimate.
frame is minimum 950usd + 3-6weeks waiting time
and additional 200usd for headset, thru axle and shipping.

now, letting go for a cheaper price due to his recent medical condition. He will not be able to do road ride anytime soon. u will get a cheaper priced frame and without any wait time.

frame details:
geometry- specialized sl6 54 (check specialized chart for actual measurement.)
44mm headtube
t47 bottom bracket
tyre clearance - 32c
weight - 1.56kg (very light for a Ti frame of this size)

includes: headset, thru axle, seat collar.
token t47 bottom bracket
carbon seapost

any other details. pm me.
willing to trade with tri-fold folding bike + cash

tags: cervelo, colnago, pinarello, giant, specialized, merida, factor, shimano, sram, time, look, steel road",N,NA,NA,Y,Pasir Ris MRT Station (EW1),1.37287429,103.94928729,kserr17,Joined 8 years ago,Very Responsive,Verified,NA,NA,NA,5.0,79,https://www.carousell.sg/p/titanium-road-frame-specialized-sl6-geometry-54-1243535256/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=QX1VpFNXSo08sylW&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=492
78,2 likes,1 image,Kids bicycle for sale (age 5 to 10),70,Like new,Meetup,4 hours ago,Road Bikes,Posted,Used once or twice. As good as new.,"Selling due to children outgrowing 

Note: bell 🛎️ not included 

Meet up my block viaduct area",N,NA,NA,Y,677C Jurong West Street 64,1.34573054,103.70457906,sarapsp1982,Joined 6 years ago,Mostly Responsive,Verified,NA,NA,NA,4.9,51,https://www.carousell.sg/p/kids-bicycle-for-sale-age-5-to-10-1244451296/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=Sk5sxkbN7Bz9sqb-&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=18
79,47 likes,6 images,Cinelli Experience Road Bike,"1,200",Lightly used,Mailing · Meetup,5 days ago,Road Bikes,Bumped,"Used with care. Flaws, if any, are barely noticeable.","An 'intelligent' racing design that makes this frame ideal for riders in search of versatility. Perfect for competition, winter training or use on hard pack gravel paths. The oversized section of the down tube in the bottom bracket zone, together with the larger triangular rear stays (Zero Torsion Stays), significantly increases lateral stiffness of the frame, to get the most out of every turn of the pedals.

Fitted with a good mix of Shimano and Cinelli components and Shimano wheels, the Experience is a bike ready to ride, whatever the weather or style of road riding. A great choice for the rider wanting to experience cycling for the first time as the bike is strong, yet light, and reliable thanks to the good quality of cycling components built around it.

This piece is in peak condition with some aftermarket upgrades such as the Fulcrum wheelset, Vittoria Rubino tires, Brooks Saddle and DMR pedals. 

Size 52 (165-175cm)

Specifications

Frame: Cinelli Experience Columbus 7005 Aluminium Alloy
Fork: Cinelli Experience Carbon
Wheelset: Fulcrum Racing Quattro 35mm
Groupset: Shimano 105
Brake Levers/Shifters: Shimano 105
Chainset: Shimano 105 Compact 50x34
Bottom Bracket: Shimano Hollowtech
Front Derailleur: Shimano 105
Rear Derailleur: Shimano 105
Brake Calipers: Shimano 105
Chain: KMC X11
Handlebar: Cinelli Via, 31.8mm
Bar Tape: Supacaz
Stem: Cinelli Via, 31.8mm
Seat Post: Cinelli Via 27.2mm
Saddle: Brooks B17 Imperial (Black)
Tyres: Vittoria Rubino Pro, 700 x 25c

All our project upcycle bikes are covered by a 3-month warranty for defects or mechanical malfunction. All project up-cycle bikes come with 1 free Lunch Break Tuneup (worth $30)

Drop by our store to test ride or find out more!",Y,Standard delivery Free,3 - 4 working days,Y,Lorong Bakar Batu,1.32653745,103.87125564,unspokin,Joined 1 year ago,Very Responsive,Verified,NA,NA,NA,5.0,6,https://www.carousell.sg/p/cinelli-experience-road-bike-1211813793/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=Tj_rhsWUl1AfKk_T&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=551
80,2 likes,2 images,Wahoo rollr indoor trainer,"1,100",Like new,Meetup,3 days ago,Road Bikes,Posted,Used once or twice. As good as new.,"Set up but have never use it before at all. View for truth.

If require delivery will add $30. You won’t be able to hand carry it. 

No tyre marks no nothing. Please do note that there is no box. ",N,NA,NA,Y,673B Yishun Ave 4,1.4224898,103.83847,weijie90sg,Joined 9 years ago,Very Responsive,Verified,NA,NA,NA,4.9,33,https://www.carousell.sg/p/wahoo-rollr-indoor-trainer-1243862407/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=eG6galT9M2-EKoRl&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=337
81,1 like,1 image,campagnolo 2x9 speed G SET,280,Well used,Meetup,an hour ago,Road Bikes,Posted,Has minor flaws or defects.,2x9 speed  campagnolo cassette 11t 23t,N,NA,NA,Y,Yishun,1.42890482,103.83583182,alanlee9117,Joined 5 years ago,Very Responsive,Verified,NA,NA,NA,5.0,5,https://www.carousell.sg/p/campagnolo-2x9-speed-g-set-1244469655/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=Sk5sxkbN7Bz9sqb-&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=5
82,Like,3 images,Trek Kids Bicycle,150,Lightly used,Meetup,an hour ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.",Trek pre caliber girls bike  does not come with trainer wheels . My 8 yr daughter has outgrown her Trek Bike which she barely rode as we did not have a safe garden nearby to ride in . Slightly negotiable . ,N,NA,NA,Y,8 Draycott Park,1.31141621,103.8322091,tinkerbell0982,Joined 6 years ago,Not Responsive,Verified,NA,NA,NA,4.9,11,https://www.carousell.sg/p/trek-kids-bicycle-1244474167/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=Sk5sxkbN7Bz9sqb-&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=0
83,2 likes,2 images,Adult Bicycle,188,Like new,Meetup,15 hours ago,Road Bikes,Posted,Used once or twice. As good as new.,"Brand new condition
Rarely used 
Upgraded wide saddle
Comes with bike bell 
2 bicycles available, one comes with front basket ",N,NA,NA,Y,Hougang 1Self-collect from near Hougang 1 mall (2 minutes walk). Actual location will be shared upon purchase. ,1.3753047,103.87963772,sweetiepanda,Joined 6 years ago,Very Responsive,Verified,NA,NA,NA,5.0,7,https://www.carousell.sg/p/adult-bicycle-1244398544/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=9AGzrJcfxld7i_vp&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=57
84,Like,1 image,"26 inch with 7 Speed Vintage Bicycle City bike   mesh hybrid bike  lightweight child baby seat lock food delivery 16 20 24 26 27.5 29 inch "" 700c mtb bicycle rack accessories thermal bag  WHATSAPP 88918377",210,Brand new,Mailing,2 days ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"✅ Sold over 500+ Bicycles. With 300+ positive reviews! 
✅FREE ASSEMBLY  
✅Visit our main Carousell account for purchase ( Gearlook )

Without Basket & Rear Rack         $210
WITH Basket & Rear Rack($+20)   $230

Offical WebPage:
www.gearlook.sg/

Wheel: 26 Inch
High Carbon Steel
Calliper Brakes
Weight: Around 12kg
Measurement: 172cm(Length) x 70-90cm(Height) Seat Adjustable
Handlebar height: 90-100cm
Able to carry up to 136kg
Recommended height:  160cm-190cm


Add on Accessories:
Two led light $8
Bell at $3
Lock $10
Universal Bike Phone Holder $10
Pump $6
(All 5 ACCESSORIES above for $30)

Add on: Basket $18
Add on: Helmet $23


➡️ For Self collection/viewing
Do Whatsapp 8891 8377 to book an appointment",Y,Standard delivery S$15,3 - 4 working days,N,NA,,,yomobike,Joined 2 years ago,Very Responsive,Verified,NA,NA,NA,4.8,5,https://www.carousell.sg/p/26-inch-with-7-speed-vintage-bicycle-city-bike-mesh-hybrid-bike-lightweight-child-baby-seat-lock-food-delivery-16-20-24-26-27-5-29-inch-700c-mtb-bicycle-rack-accessories-thermal-bag-whatsapp-88918377-1244106822/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=phpM2X-YXW97dB0k&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=262
85,4 likes,2 images,Trek FX3 Hybrid bike. Size S (suitabke for 1.6 - 1.75m height),980,Like new,Meetup,Yesterday,Road Bikes,Posted,Used once or twice. As good as new.,lightweight...super fast...aluminium titanium.,N,NA,NA,Y,Stadium MRT Station (CC6),1.30278685,103.87532473,ironman8228,Joined 5 years ago,Very Responsive,Verified,NA,NA,NA,5.0,2,https://www.carousell.sg/p/trek-fx3-hybrid-bike-size-s-suitabke-for-1-6-1-75m-height-1244226588/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=UnrXlG_3uMNFYsMg&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=151
86,1 like,1 image,campagnolo 2x9 speed G SET,280,Well used,Meetup,an hour ago,Road Bikes,Posted,Has minor flaws or defects.,2x9 speed  campagnolo cassette 11t 23t,N,NA,NA,Y,Yishun,1.42890482,103.83583182,alanlee9117,Joined 5 years ago,Very Responsive,Verified,NA,NA,NA,5.0,5,https://www.carousell.sg/p/campagnolo-2x9-speed-g-set-1244469655/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=Sk5sxkbN7Bz9sqb-&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=5
87,1 like,3 images,"10% off BRAND NEW 2022 Orbea Orca M20iTEAM was $8,859, NOW just $7,973","8,859",Brand new,Mailing,6 days ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"Direct from the Singapore distributor, this bike is brand new and assembled by Orbea-trained mechanics

Available colours/sizes
Military Green-Metallic Dark Green - 49

FRAME - Orbea Orca carbon OMR Disc, monocoque construction, HS 1,5"", BB 386mm, powermeter compatible, Rear Thru Axle 12x142mm, thread M12x2 P1, Speed release compatible dropout, Internal Cable Routing, EC/DC compatible
FORK - Orbea Orca OMR ICR fork 2021, full carbon, 1-1/8"" - 1.5"" tappered head tube compatible, Thru axle 12x100m, thread M12x2P1, Speed release compatible dropout.
CRANKSET - Shimano Ultegra R8100 34x50t
HEADSET - Acros Alloy 1-1/2"" Internal Cable Routing
HANDLEBAR - OC RP20 Road Performance SL, Reach 80, Drop 125, w/Di2 hole
STEM - OC RP10 Road Performance ICR, -8º, IFC02 Computer mount interface
SHIFTERS - Shimano ST-8170
BRAKES - Shimano R8170 Hydraulic Disc
CASSETTE - Shimano Ultegra R8100 11-30t 12-Speed
REAR DERAILLEUR - Shimano Ultegra Di2 R8150
FRONT  DERAILLEUR - Shimano Ultegra Di2 R8150
CHAIN - Shimano M8100
WHEELS - FULCRUM Racing 600 DB
TYRES - Vittoria Rubino IV G2.0 Foldable 700x28c
SEATPOST - OC XP10 Performance Carbon SB20, 27,2mm, w/Micro tilt adjustment
SADDLE - Prologo Scratch-M5 Pas T2.0 size 140mm
HANDLEBAR PLUGS - Orbea Anti-Slippery/Shock Proof
FRONT WHEEL AXLE - Orbea Thru Axle 12x100mm M12x2 P1 Hollow
REAR WHEEL AXLE - Orbea Thru Axle 12x142mm M12x2 P1 Hollow",Y,Standard delivery Free,3 - 4 working days,N,NA,,,Orbea_Singapore,Joined 11 months ago,Very Responsive,Verified,NA,NA,NA,NA,NA,https://www.carousell.sg/p/10-off-brand-new-2022-orbea-orca-m20iteam-was-8-859-now-just-7-973-1243145018/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=Aekje4yYgcIf2YYl&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=833
