,no_of_likes,no_of_images,title,listing_price,item_condition,deal_method,post_date,category_type,post_type,condition_subtext,listing_description,mailing_option,delivery_options,mail_speed,meetup_option,meetup_location,deal_location_lat,deal_location_lon,seller_id,seller_join_date,seller_response,seller_verif,verified_by_email,verified_by_facebook,verified_by_mobile,seller_stars_rating,reviews_of_seller,url
99,8 likes,4 images,Road Bike,300,Well used,Meetup,1 week ago,Road Bikes,Posted,Has minor flaws or defects.,Last used 2 years ago when I use it to travel office from to work (approximately 10KM each direction) hardly use now bec of bum kness,N,NA,NA,Y,"Blk 729, Amk Ave 6Maryboy Trading",1.374035,103.846047,monicofrancis,Joined 8 years ago,Mostly Responsive,Verified,NA,NA,NA,4.8,4,https://www.carousell.sg/p/road-bike-1242885690/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=PYa5rEUXrw89eeyL&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=876
100,10 likes,2 images,Swift Hypervox Drapac Team (size 51),"1,600",Well used,Meetup,3 weeks ago,Road Bikes,Posted,Has minor flaws or defects.,"swift hypervox size 51
Dura Ace C40 wheelset.
groupset is R8000. brakes is 6800
powermeter 4iiii
zipp sprint SL stem


selling cause got myself a disc brake bike. the zipp sprint stem is already a quarter of the  bike price.

 can part out the powermeter",N,NA,NA,Y,Yishun Avenue 6,1.42554301,103.84873844,teeeseee,Joined 6 years ago,Very Responsive,Verified,NA,NA,NA,5.0,53,https://www.carousell.sg/p/swift-hypervox-drapac-team-size-51-1240166454/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=6tLs0oWl9wP6QH7C&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1880
101,72 likes,1 image,Factor Ostro size S,"7,880",Like new,Meetup,4 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,"letting got a size 52 factor ostro Vam bought locally from local distro.

comes with Dura ace di2 r9170 with Dura ace power meter.

170mm crank length, 110/400mm handlebar.

does not include wheelset.

open to sale of frame set too.

Hit me up for more information.",N,NA,NA,Y,The Dew,1.34761664,103.75662831,starbuck_lover,Joined 7 years ago,Very Responsive,Verified,NA,NA,NA,4.6,19,https://www.carousell.sg/p/factor-ostro-size-s-1238838957/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=rntPEaifUwt4DZ9B&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2265
102,4 likes,4 images,Racing Bicycle.,380,Lightly used,Meetup,2 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Need to sell off , doesn't need anymore levelling to other country soon.   Meet up, only try it out payment on meet up only . ( No Trade )",N,NA,NA,Y,Limbang Shopping Centre,1.3922723,103.74314091,rogerng84801315,Joined 8 months ago,Very Responsive,Verified,NA,NA,NA,5.0,3,https://www.carousell.sg/p/racing-bicycle-1240905658/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=UjKEfDhZ58Wtk_79&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1623
103,16 likes,4 images,Specialized Sworks Tarmac SL7 (2021),"12,000",Lightly used,Meetup,1 week ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Specialized Sworks Tarmac SL7 (2021)
Shimano Dura-ace Di2 D-fly Disc Brakes
Carbon road bike Sworks Quarq Dub
Power Ceramicspeed OSPW Sigeyi
Roval Rapide CLX wheelset
RP: S$19,556
[Specs]
+ S-works FACT 12R carbon frame
+ Flo Red / Red Tint / Tarmac Black / White 
+ Size 54
+ Original 100mm SL7 stem
+ Uncut Steerer
+ Recalled expander plug installed
+ Specialized Aerofly II handlebar 420mm
+ Shimano DA R9100 11Spd Di-2
+ Hydraulic Disc Brakes & DA Rotors
+ DA 52/36T Chainring & 11/30T Cassette
+ Shimano D-fly Bluetooth E-tube wireless
+ Ceramicspeed Dub BSA threaded bottom bracket (coated version)
+ Ceramicspeed Oversized Pulley Wheel OSPW (coated version)
+ Ciclovation handlebar tape
+ Quarq DFour Dub carbon fiber crankset with Power Meter
+ Sigeyi direct mount hanger
+ Specialized Power Carbon Rail Saddle (155cm)
+ Roval Rapide CLX Carbon Clincher - 51/60mm
+ Continental GP5000 28mm tyres
+ PPF frame
+ Condition: 9/10
(Minor scratches and wear)
+ T3 Specialized Figaro 
Full Servicing (4 Nov 2022) - $310
Exclude Pedals, lights, camera",N,NA,NA,Y,Simei St. 1,1.301307,103.838779,serial.sg,Joined 8 years ago,Very Responsive,Verified,NA,NA,NA,4.9,260,https://www.carousell.sg/p/specialized-sworks-tarmac-sl7-2021-1242746309/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=MGv4OUbhGcKoUr8c&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=924
104,3 likes,3 images,Helmet,30,Lightly used,Meetup,2 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.",Race helmet - Good condition ,N,NA,NA,Y,Punggol Central,1.399294,103.911262,kyanleng,Joined 3 years ago,Mostly Responsive,Verified,NA,NA,NA,4.5,8,https://www.carousell.sg/p/helmet-1240580363/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=-SG-OUHu5bFS2HW0&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1731
105,54 likes,5 images,Raleigh R9 Hybrid Road bike,230 270,Lightly used,Meetup,2 months ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.",In good nick. 160-185 size. Please arrange to pick up. ,N,NA,NA,Y,Pinewood Gardens Tennis Court,1.31580822,103.83013123,patrick1981,Joined 6 years ago,Very Responsive,Verified,NA,NA,NA,5.0,5,https://www.carousell.sg/p/raleigh-r9-hybrid-road-bike-1230946409/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=v5SEjoaN_oIrtwgW&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1160
106,41 likes,1 image,GIANT TCR ADVANCED 1+ 2022 DISC R8020 ULTEGRA SLR2 CARBON WHEELS FULL BIKE,"2,588",Like new,Meetup,5 days ago,Road Bikes,Bumped,Used once or twice. As good as new.,"GIANT TCR ADVANCED 1+ 2022 DISC R8020 ULTEGRA SLR2 CARBON WHEELS FULL BIKE

Giant TCR Advanced 1+ 2022 Full Carbon Frameset UCI Approved
Shimano Ultegra R8020 Disc Full Groupset 11speed
Giant SLR-2 42mm Carbon Wheelset with Giant Course 1 Tyres
Giant Contact Cockpit

Like new condition with zero issues
Super light & fast, latest 2022 model 
Comes with receipts & papers

Selling at $2588

Welcome viewing. Make an Appointment with us now!
Drop by and Save time on texting👍🏼

Contact us @Cycle21adminQ @Cycle21adminJin

Whatsapp us at 
Wa.link/zoc47x

Join the channel for more bicycle
@cycle21exclusive",N,NA,NA,Y,37 Defu Lane 10,1.35227215,103.89140661,cycle21,Joined 4 years ago,Very Responsive,Verified,NA,NA,NA,4.9,30,https://www.carousell.sg/p/giant-tcr-advanced-1-2022-disc-r8020-ultegra-slr2-carbon-wheels-full-bike-1239821399/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=AQAt4pfd0qkK4rV9&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=587
107,9 likes,10 images,Canyon Ultimate CF Evo,"5,500",Lightly used,Meetup,2 days ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","I’m willing to sell the frameset, cockpit & seatpost seperately for $1800

Size S
Zipp 202 NSW
Sram Red AXS 12 speed groupset
THM Fibula brakes (retails for more than $2K)
Rotor Aldhu crankset with Oval chainrings

Very lightweight frameset build with lightweight parts. Frame weighs only 665g and fork weighs 270g.
THM Fibula brakes weighs only 120g (without brake pads)",N,NA,NA,Y,Jalan Angin Laut Playground,1.33679228,103.95593906,whitearrows,Joined 6 years ago,Very Responsive,Verified,NA,NA,NA,5.0,469,https://www.carousell.sg/p/canyon-ultimate-cf-evo-1244066693/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=SVxlLDXiQpXS6wqS&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=285
108,6 likes,2 images,Road Bike,800,Like new,Mailing · Meetup,3 days ago,Road Bikes,Posted,Used once or twice. As good as new.,"53cm Top Tube (Suitable for riders ≥178)

Full Shimano Tiagra 4700 Groupset

Carbon integrated handlebar, saddle, seatpost, fork, and bottle cages

Aluminum aero frame and wheels

Integrated USB front light included

Meetup at Punggol or;
East side delivery $30
West side delivery $50",Y,Express delivery S$30,1 - 2 working days,Y,Punggol MRT/LRT Interchange (NE17/PTC),1.40531838,103.902411,randomstuffseller,Joined 6 years ago,Very Responsive,Verified,NA,NA,NA,5.0,72,https://www.carousell.sg/p/road-bike-1243931880/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=SVxlLDXiQpXS6wqS&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=318
110,5 likes,10 images,"Camp GX200 altus 3x9 Alloy frame and fork Shimano Altus shifter ,fd ,rd Shimano mt200 hydraulic disc brake Cassette 11-32 Selling 1390  Red 46, 49, 52 Grey 46, 49, 52 Green 46, 49, 52",499 550,Brand new,Mailing,1 week ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"Camp GX200 altus 3x9
Alloy frame and fork
Shimano Altus shifter ,fd ,rd
Shimano mt200 hydraulic disc brake
Cassette 11-32
Selling 1390 
Red 46, 49, 52
Grey 46, 49, 52
Green 46, 49, 52",Y,Express delivery Free,1 - 2 working days,N,NA,,,biketalk,Joined 8 years ago,Very Responsive,Verified,NA,NA,NA,5.0,110,https://www.carousell.sg/p/camp-gx200-altus-3x9-alloy-frame-and-fork-shimano-altus-shifter-fd-rd-shimano-mt200-hydraulic-disc-brake-cassette-11-32-selling-1390-red-46-49-52-grey-46-49-52-green-46-49-52-1242052888/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=v5SEjoaN_oIrtwgW&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1169
111,5 likes,10 images,Tyrell FX,"2,650",Lightly used,Meetup,Yesterday,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","lightly used very light weight,  Tyrell FX in special requested Champagne Gold powdercoated comes with : 

1. standard Tiagra 10 speed setup.
2. 3T carbon stem.
3. 3T carbon dropbar.
4. 3T carbon Seatpole.
5. Selle Well M1 saddle.
6. 3D carbon weave 406 rims laced to DT 350 hubs.
7. fairly new Schwalbe Tan wall tyres.
Rotor 3D+ cranks and bottom bracket.
8. 56T stone oval chainring.
9. Titanium stem bolts.
10. light scuff marks from normal use.
11. DIY'ed paint protection textured vinyl on certain parts of frame.
12. Frame has serial number. This is authentic made in Japan product , not cheap knock offs.

Depends on how strong your legs are, this bike is a strong performer. i have clocked 45km/hr easily on this.",N,NA,NA,Y,Elias Mall,1.37809307,103.94241253,J.Takahashi,Joined 8 years ago,Very Responsive,Verified,NA,NA,NA,5.0,99,https://www.carousell.sg/p/tyrell-fx-1244324641/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=AKenagH3WyunJ-Yr&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=127
112,4 likes,1 image,"Cannondale System Six Disc with shimano ultegra r8020 groupset, fizik arione saddle, continental gp5000 tyres, integrated handlebar or with winspace hyper or enve ses 5.6 wheelset","5,200",Lightly used,Meetup,4 days ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Most distinctive speed machine on the road!

Pristine condition (in storage) 
Size 54
Ultegra disc mechanical groupset Integrated handlebar 
Fizik arione saddle 
Shimano pedal 

Fixed price options: 
1. Full bike (50mm carbon wheelset) - $5200
2. With Winspace Hyper 50mm (black ed, 2nd pic) - $6500 
3. With authentic Enve SES 5.6 (2nd pic) - $7000

[PLEASE READ] 
- Not sold mean still idling in my storage. 
- Above pricing is fixed. PM only if you are comfortable with the price. 
- Ghosting is not appreciated. 
- Half-hearted then stay on the bay. 
- Clearing space thus not parting frameset only (minimum without wheelset).    
- Due to popular demand, i can part Enve wheelset @ 2.7k (fixed) 
- Trade is not available unless you have Scott Foil Disc (small), non-slammed steer tube. 

PM me on your preferred bundle 
Meet @ 570313 

Check out my other listing!",N,NA,NA,Y,Shunfu Mart,1.35165752,103.8371683,12bobo,Joined 6 years ago,Very Responsive,Verified,NA,NA,NA,5.0,13,https://www.carousell.sg/p/cannondale-system-six-disc-with-shimano-ultegra-r8020-groupset-fizik-arione-saddle-continental-gp5000-tyres-integrated-handlebar-or-with-winspace-hyper-or-enve-ses-5-6-wheelset-1243615392/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=r2e0CzDL4Eoew7Kc&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=486
113,8 likes,3 images,Java siluro S3 55cm road bike,491,Like new,Meetup,2 days ago,Road Bikes,Posted,Used once or twice. As good as new.,"Internal cabling routing
Frame: Aluminum
Fork: T800 Carbon
Shifter: Deca 2*9 speed
Front derailleur: Deca
Rear derailleur: Sora
Crankset: 50-34T – 2 Speed – Deca Hollow Crank.
Cassette: SunShine 11-28T 9 speed
Brakes: Deca Cable Actuated Mechanical Brakes.
Chain: KMC 9 Speed Chain
Wheelset: 700C 40mm depth alloy wheelset
Approx Weight: 10.8 kgs",N,NA,NA,Y,Woodlands South MRT Station (TE3 ),1.42759212,103.79348248,backnetworkerror,Joined 1 year ago,Very Responsive,Verified,NA,NA,NA,5.0,33,https://www.carousell.sg/p/java-siluro-s3-55cm-road-bike-1244098880/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=pFcsFvDdlwJuiL3z&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=243
114,1 like,3 images,Brown grip,5,Like new,Meetup,1 month ago,Road Bikes,Posted,Used once or twice. As good as new.,"Used for a month still in good condition 
Light brown colour.
",N,NA,NA,Y,224 Serangoon Mama Shop,1.357788,103.870991,scrap3178,Joined 4 months ago,Very Responsive,Verified,NA,NA,NA,5.0,4,https://www.carousell.sg/p/brown-grip-1238660523/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=PkeVFY9vEcrIDG9U&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2321
115,17 likes,2 images,Java Lampo siluro 3,700 750,Like new,Meetup,3 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,"used maybe 4 to 6 times 
comes with 
- Front and Back Lights 
- water bottle Cage 
- stand
- Speedometer 
- Back Seat compartment 

1  for Listed price, take 2 for a steal",N,NA,NA,Y,Tanah Merah MRT Interchange (EW4),1.32721597,103.94647143,anandveer.singh.9,Joined 8 years ago,Very Responsive,Verified,NA,NA,NA,5.0,25,https://www.carousell.sg/p/java-lampo-siluro-3-1239459378/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=fE_PmI5gsJMfuo-b&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2072
116,8 likes,3 images,"Felt F75, Size 58",700,Lightly used,Meetup,3 weeks ago,Road Bikes,Bumped,"Used with care. Flaws, if any, are barely noticeable.","Felt F75 (will be adding more photo after wipe down)

Details
Size 58 (suitable for 1.82cm height)
Weight 9.0 kg
Suspension Rigid
Frame Aluminum
Fork Carbon
Wheels 700c Aluminum
Drivetrain 2 × 10
Groupset 105, FSA

Will be adding more photos after a wipe down. 
Its been on the bicycle rack since I stop riding due to knee injury. 


",N,NA,NA,Y,439B Bukit Batok West Avenue 8,1.357249,103.739253,eliteguard,Joined 7 years ago,Very Responsive,Verified,NA,NA,NA,4.8,19,https://www.carousell.sg/p/felt-f75-size-58-1238143080/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=PgnviL6ynblPIHtG&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1989
117,29 likes,7 images,Speed Bike ,400,Well used,Meetup,3 weeks ago,Road Bikes,Bumped,Has minor flaws or defects.,"Selling my Drössiger speed bike with Ritchy stem handlebar because I have to leave Singapore for good.  It has a Shimano Ultegra group, 28 inch tires and an S sized frame. Perfect for 160-175cm height. The bike was recently serviced at Treknology and it's clean and shiny!",N,NA,NA,Y,1557 Keppel Road,1.27279554,103.84042168,matthiasb55773,Joined 1 month ago,Mostly Responsive,Verified,NA,NA,NA,NA,NA,https://www.carousell.sg/p/speed-bike-1237472153/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=bqngu9DPepr-Wonv&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1940
118,3 likes,3 images,Trek,500,Lightly used,Meetup,2 months ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.",NA,N,NA,NA,Y,Loyang Valley Poolside,1.36816926,103.97022957,selvam.mavles.sm,Joined 7 years ago,Mostly Responsive,Verified,NA,NA,NA,5.0,25,https://www.carousell.sg/p/trek-1232798833/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=pFcsFvDdlwJuiL3z&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=237
