,no_of_likes,no_of_images,title,listing_price,item_condition,deal_method,post_date,category_type,post_type,condition_subtext,listing_description,mailing_option,delivery_options,mail_speed,meetup_option,meetup_location,deal_location_lat,deal_location_lon,seller_id,seller_join_date,seller_response,seller_verif,verified_by_email,verified_by_facebook,verified_by_mobile,seller_stars_rating,reviews_of_seller,url
101,26 likes,10 images,Pinarello F12 (MyWay) Size : 50,"10,999",Like new,Meetup,3 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,"Bought in 2020 from CWX directly (recepit to proof)
Bike service & maintain by CWX 
Prefer selling as full bike set
Size: 50
Color: Matt Black <MyWay Color)
Groupset : Shimano di2 9100 Rim 
Handle Bar : MOST Ultra Talon 44cm
Bar Tape : Brand New (not install) Ciclovation 2D Carbon 
Wheelset : Reynolds AR41X with Schwalbe Pro One tubeless
Include - MOST computer mount & 2x bottle cage
Include - Berk Lupina 150 Carbon Saddle (only 80g) 
Include - Favero Assioma Uno Power Meter Pedals
Upgrade to Ceramicspeed BB
Installed D-Fly wireless unit

My height: 165cm
Interested buyer can view the bike at my convenience.

Thanks for viewing",N,NA,NA,Y,Legendary Bak Kut Teh 发传人肉骨茶 (Legendary Bak Kut Teh),1.31632682,103.85332217,flubber775,Joined 7 years ago,Very Responsive,Verified,NA,NA,NA,4.9,211,https://www.carousell.sg/p/pinarello-f12-myway-size-50-1239753996/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=PgnviL6ynblPIHtG&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1985
102,4 likes,4 images,Vitus Auro Rival AXS Disc Triathlon TT Bike,"9,000",Brand new,Meetup,1 week ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"A monster created by Vitus, a bike like no others you have seen. This bike has all the top of the end parts you ever need. 

Drivetrain:SRAM RIVAL eTap AXS with SRAM D1 components.

Wheels: Reynolds AR58 and AR80 Carbon wheelsets (Able to opt for tubeless installation free of charge)

Tyres: Michelin Power Cup

Brakes: SRAM S-9000 Aero",N,NA,NA,Y,Tiong Bahru MRT Station (EW17)Strathmore Avenue,1.28575795,103.82698223,randogbikes,Joined 1 week ago,Very Responsive,Verified,NA,NA,NA,NA,NA,https://www.carousell.sg/p/vitus-auro-rival-axs-disc-triathlon-tt-bike-1242049675/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=v5SEjoaN_oIrtwgW&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1171
103,2 likes,2 images,CSPD Flag Jersey,90,Like new,Meetup,1 week ago,Road Bikes,Posted,Used once or twice. As good as new.,"CSPD Flag Jersey 
Size S",N,NA,NA,Y,Blk 56 Cassia Crescent,1.3103149,103.88329,vernon.lim.1,Joined 8 years ago,Not Responsive,Verified,NA,NA,NA,5.0,9,https://www.carousell.sg/p/cspd-flag-jersey-1242768511/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=MGv4OUbhGcKoUr8c&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=933
104,7 likes,3 images,Road Bike,600 680,Lightly used,Meetup,2 weeks ago,Road Bikes,Bumped,"Used with care. Flaws, if any, are barely noticeable.",small size road bike.what you see what you get.thanks,N,NA,NA,Y,Hougang Bustop Near Mrt,1.372891,103.886564,rodent2,Joined 7 years ago,Very Responsive,Verified,NA,NA,NA,5.0,93,https://www.carousell.sg/p/road-bike-1230616858/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=xtwi_9JPhWIBh-TS&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1379
105,Like,1 image,"26” Ladies bike Vintage Bicycle With Basket Can add bicycle child seat Lady bicycle Women 7 speed 27.5 seat 24"" Put bag 26"" food kid lady rack baby adult 29 delivery WHATSAPP 89501850",179.22,Brand new,Mailing,2 weeks ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"BRAND NEW IN BOX!! LIMITED STOCKS!!!! 
Self assembly, Toolkit provided

FREE DELIVERY 1-5 Days
SAME DAY DELIVERY +$30

For fast reply, please whatsapp 8950 1850 for purchase.

✅ Shopee, Search for """"singaporesales"""" 
✅ Official Website:   www.dashlab.sg
We accept Caroupay | ShopeePay | Paylah! | Paynow | ShopPay | GooglePay | ApplePay | CreditCard  
✅ For Paylah/Paynow to 8950 1850 (Wen) 



Single speed - $180
7 Speed Gear - $200

Wheel: 26""""
Suitable for 150 - 188cm Height


You can also visit 
➡️ www.dashlab.sg for purchase or more products.

We also sell bicycle accessories package: phone holder, lock, bottle holder, led light, bell, pump, frame bag.

FOR FOOD DELIVERY:
Can also add Rear Rack / Metal Rack Behind

CAN ALSO ADD
Front child seat & Back child seat

GO TO WEBSITE FOR MORE ACCESSORIES PHOTOS:
dashlab.sg/collections/accessories-child-seat",Y,Standard delivery Free,3 - 4 working days,N,NA,,,bettercycle,Joined 2 years ago,Not Responsive,Verified,NA,NA,NA,NA,NA,https://www.carousell.sg/p/26”-ladies-bike-vintage-bicycle-with-basket-can-add-bicycle-child-seat-lady-bicycle-women-7-speed-27-5-seat-24-put-bag-26-food-kid-lady-rack-baby-adult-29-delivery-whatsapp-89501850-1241459392/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=gMRLCAAd4x5OVnEu&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1532
106,13 likes,10 images,Merida 5000 reacto bike,"5,000",Like new,Meetup,2 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,"Will include Specialized pump for free

Frame: reacto CF3 IV

M size, 167-183cm",N,NA,NA,Y,Park Place ResidencesPLQ Car Park,1.316197,103.892851,alwayslowprices,Joined 5 years ago,Very Responsive,Verified,NA,NA,NA,5.0,41,https://www.carousell.sg/p/merida-5000-reacto-bike-1240886757/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=UjKEfDhZ58Wtk_79&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1629
108,71 likes,7 images,Specialized Allez Sprint Road Bike (Tags: Sworks Specialized ),"1,200",Like new,Meetup,4 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,"Specialized Allez Sprint (Rim Brake)
•Size 52
•Can Fit riders 168-178

Price is for frameset only

comes with: Fork ,Headset,Frame,Seat-clamp,Seatpost.

Slight nego ✅
Low Ballers stay Away

Viewing can be arranged!",N,NA,NA,Y,Sengkang Swimming Complex,1.39643338,103.88722709,leavemealonethanks,Joined 1 year ago,Very Responsive,Verified,NA,NA,NA,5.0,30,https://www.carousell.sg/p/specialized-allez-sprint-road-bike-tags-sworks-specialized-1239094952/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=XOcjX40NGTj-vB1y&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2187
109,9 likes,7 images,Canyon Ultimate CF SL Disc 8 ,"5,100 5,800",Well used,Meetup,1 month ago,Road Bikes,Posted,Has minor flaws or defects.,"SELLING, NOT TRADING. 

Frame Size: S
Weight: ~8kg
Groupset and Brakes: Shimano Ultegra R8000 mechanical
Chainring: Shimano Ultegra 52/36 
Stem: Canyon CP10 (90mm)
Handlebar: Canyon Aero CP10 (390mm)
Saddle: Selle Italia SLR Superflow Boost
Seatpost: Canyon S13 carbon post
Bottle Cages: Lightweight Edelhelfer x 2 
Pedals: DMR V6
Tires: 25mm Schwalbe Pro (clinchers)
Wheelset: Hunt Aerodynamicist 4454 
",N,NA,NA,Y,Playground @ Segar Meadow,1.38740884,103.77002653,zenthatremains,Joined 3 years ago,Very Responsive,Verified,NA,NA,NA,5.0,33,https://www.carousell.sg/p/canyon-ultimate-cf-sl-disc-8-1238197359/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=-K7WvTlu9-8PhyYg&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2468
111,17 likes,5 images,Cannondale Bike,800,Well used,Meetup,2 weeks ago,Road Bikes,Posted,Has minor flaws or defects.,"Bike for sale.
Used, some marks. Paint is cracking. Needs a service but still very useable.
Pick up. Price negotiable ",N,NA,NA,Y,Joo Chiat Terrace,1.31472632,103.90463125,mic67,Joined 6 years ago,Very Responsive,Verified,NA,NA,NA,NA,NA,https://www.carousell.sg/p/cannondale-bike-1241419218/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=LcSLfmyp-7__plsS&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1450
112,4 likes,10 images,Bird&Fish Road bike [Urgent],400,Like new,Meetup,1 week ago,Road Bikes,Posted,Used once or twice. As good as new.,"Quick sell at 320 or nego for wanting price.
7x1 gear ratio
Shimano shifters 
Great for beginner road bike.",N,NA,NA,Y,Admiralty MRT Station (NS10)Causeway Point,1.44065462,103.80107163,kevindacube,Joined 1 year ago,Very Responsive,Verified,NA,NA,NA,5.0,18,https://www.carousell.sg/p/bird-fish-road-bike-urgent-1242271100/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=GQOrMrQJQ-YAUHog&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1083
113,35 likes,3 images,Factor Ostro Vam size 49 Phoenix limited edition,"5,400",Like new,Meetup,2 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,"Phoenix limited edition Chris Froome.
Mint condition. No scratches.
Used for 300km only.
Frameset. With frame, seatpost, black inc handlebar, ceramicspeed bb and Shimano Ultegra crankset 52T/36T, 165mm.
No groupset included. 
Handlebar size is 380 x 90mm.
Bought from RS cycle.",N,NA,NA,Y,Tiong Bahru,1.28462158,103.83165967,simonsimch,Joined 9 years ago,Very Responsive,Verified,NA,NA,NA,4.9,101,https://www.carousell.sg/p/factor-ostro-vam-size-49-phoenix-limited-edition-1241481803/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=LcSLfmyp-7__plsS&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1425
114,29 likes,5 images,Gravel bike,"1,900",Lightly used,Meetup,2 weeks ago,Road Bikes,Bumped,"Used with care. Flaws, if any, are barely noticeable.","Selling under utilized Poseidon redwood gravel bike bought from USA.700c setup

Condition 9/10 normal scratches and paint chip off at the chainstay area and headtube

11 speed
Handlebar: jones handlebar
Stem: Redshift suspension stem
Brakes:Slx hydro brakes
Rear D: Shimano deore
Chainring: Absoluteblack 42 oval 
Shifter is electronic shifiting :archer component
Saddle:stock saddle
paddle:MKS silver colour

Included all the rack shown and water bottle cage
Included 27.5 spare wheelset and tire

able to slight nego
only deal at my location",N,NA,NA,Y,blk 234 hougang ave 1,1.35803429,103.88898128,syazwan8304,Joined 9 years ago,Very Responsive,Verified,NA,NA,NA,5.0,119,https://www.carousell.sg/p/gravel-bike-1237581015/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=fmdU8BW1QNlmvc6V&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1740
115,11 likes,1 image,Canyon CF SL8,"4,500",Like new,Meetup,3 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,"Canyon CF SL8 2021
Size M 
Full ultegra drive train
DT Swiss Wheelset",N,NA,NA,Y,HarbourFront MRT Interchange (NE1/CC29),1.2649847,103.82153231,.aspm.,Joined 7 years ago,Mostly Responsive,Verified,NA,NA,NA,5.0,3,https://www.carousell.sg/p/canyon-cf-sl8-1240416117/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=fmdU8BW1QNlmvc6V&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1790
116,30 likes,4 images,Ready stock Kolor bike 700C 7 Speed Size S/L lightweight road bike bicycle Aluminum Frame,450 490,Brand new,Meetup,1 month ago,Road Bikes,Bumped,Never used. May come with original packaging or tag.,"KOLOR Road bike series is a high specification commuter road bike, it provides aluminum alloy frame, vintage design saddle, pu leather grips, 700C tire, Shimano TX50R7/ TY300 7-speeds, complete with a range of refreshing colors. The KOLOR bike is slim and lightweight. 

Specifications: 

Frame: Aluminium Alloy
Saddle: pu Leather
Grips: pu Leather
Tires: 700 x 23C
Shifter: SHIMANO TX50R7 SPEED
Pedals: Black wide nylon pedals (upgrade to metal alloy pedals for $20)
Weight:  approx. 11.5KG subject to size and accessories 

Size:
Suitable for Rider
s (48cm) = 165-170
L (52cm) = 175-220cm 

Color: Chrome, Campagne, Black, Peacock blue, Green 

Accessories to Add on
- Retro metal basket $55
- Lamp $20
- Rear seat $55 

Fully assembled",N,NA,NA,Y,Singapore / Singapura / 新加坡 / சிங்கப்பூர் (Singapore),1.29058,103.852064,grandopening,Joined 8 years ago,Very Responsive,Verified,NA,NA,NA,5.0,6,https://www.carousell.sg/p/ready-stock-kolor-bike-700c-7-speed-size-s-l-lightweight-road-bike-bicycle-aluminum-frame-1227604764/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=7BjN4cUt6cUbP5J4&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2354
117,68 likes,9 images,Pinarello Dogma F8 Team Sky Full Carbon with Ultegra R8000 Groupset and 3T Carbon wheels Road Bike,"3,900",Like new,Meetup,3 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,"Authentic Frame (registered and confirmation from Pinarello) and is in very good condition. New cables and housing done up. 

💡Frame: Torayca T1100 1K Carbon (Team Sky edition)
💡Fork: Onda F8 Asymmetric 
💡Groupset: Full Ultegra R8000 (except crankset) 
💡Crankset: FSA SL-K Light Compact Carbon Crankset (RTP: >$500)
💡Cockpit: Blackinc integrated handlebar
💡BB: Kogel ITA30 BB (RTP: >$300) 
💡 Wheelset: 3T Carbon Wheelset Front C35 and Rear C50 with GP4000 tyres (RTP: >$2,000) - As show in the listing

Probably the most affordable F8 on Carousell, clearing my fleet and making space. My height is 1.71m, size 51.5. Build up >$8k! 

Can nego but don't low ball pls! 

Feel free to PM if keen.",N,NA,NA,Y,Boon Keng MRT Station (NE9),1.31950867,103.86175045,lobanglisting,Joined 5 years ago,Very Responsive,Verified,NA,NA,NA,5.0,48,https://www.carousell.sg/p/pinarello-dogma-f8-team-sky-full-carbon-with-ultegra-r8000-groupset-and-3t-carbon-wheels-road-bike-1240165343/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=6tLs0oWl9wP6QH7C&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1881
118,1 like,1 image,"21 speed Shimano Gear Japan Kinzo Hybrid Road bicycle 700c 3-blade Road Bike Racing bike Drop bar 29 seat lady baby Put bag children 24"" 26"" food seat adult delivery 27.5 WHATSAPP 89501850",299.50,Brand new,Mailing,2 weeks ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"BRAND NEW IN BOX!! LIMITED STOCKS!!!! 
Self assembly, Toolkit provided

FREE DELIVERY 1-5 Days
SAME DAY DELIVERY +$30

For fast reply, please whatsapp 8950 1850 for purchase.

✅ Shopee, Search for """"singaporesales"""" 
✅ Official Website:   www.dashlab.sg
We accept Caroupay | ShopeePay | Paylah! | Paynow | ShopPay | GooglePay | ApplePay | CreditCard  
✅ For Paylah/Paynow to 8950 1850 (Wen) 



BRAND NEW SG IN STOCKS

21 Speed Shimano gear
26"""" Wheel size
21"""" Frame size 
Disc brakes 
Ergonomically-designed Adjustable seat Post
High quality tires
Electrostatic Spray painted (Water & Dust Proof coated)

Suitable for food delivery riders or cyclists who is looking for a simple and light bicycle.


 

You can also visit 
➡️ www.dashlab.sg for purchase or more products.

We also sell bicycle accessories package: phone holder, lock, bottle holder, led light, bell, pump, frame bag.

FOR FOOD DELIVERY:
Can also add Rear Rack / Metal Rack Behind

CAN ALSO ADD
Front child seat & Back child seat

GO TO WEBSITE FOR MORE ACCESSORIES PHOTOS:
dashlab.sg/collections/accessories-child-seat",Y,Standard delivery Free,3 - 4 working days,N,NA,,,bettercycle,Joined 2 years ago,Not Responsive,Verified,NA,NA,NA,NA,NA,https://www.carousell.sg/p/21-speed-shimano-gear-japan-kinzo-hybrid-road-bicycle-700c-3-blade-road-bike-racing-bike-drop-bar-29-seat-lady-baby-put-bag-children-24-26-food-seat-adult-delivery-27-5-whatsapp-89501850-1241461796/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=gMRLCAAd4x5OVnEu&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1516
119,Like,5 images,Universal Aluminum Alloy Bicycle Handlebar Phone Holder THINKRIDER - 360 Degree Rotation Design for 3.5 - 6.8 Inch Phone - Black,15,Brand new,Meetup,5 days ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"Universal Aluminum Alloy Bicycle Handlebar Phone Holder THINKRIDER - 360 Degree Rotation Design for 3.5 - 6.8 Inch Phone - Black

Made of aluminum alloy, durable to use.

With four claw buckles, fix the bracket on the bicycle handlebar steadily.

360-degree rotary design to provide you with a better perspective.

Adjustable width from 55 to 95 mm, suitable for 3.5 to 6.8 inch cell phones.

Multiple protections of cushion pad, six clips and double anti-theft system.

Strong adhesive patch to fix cell phone firmly on the bike.

Adjustable handlebar diameter, suitable for most road bike, MTB, travel bike.",N,NA,NA,Y,Woodleigh MRT Station (NE11),1.33867828,103.87050958,goodvalueimports.sg,Joined 7 years ago,Very Responsive,Verified,NA,NA,NA,5.0,577,https://www.carousell.sg/p/universal-aluminum-alloy-bicycle-handlebar-phone-holder-thinkrider-360-degree-rotation-design-for-3-5-6-8-inch-phone-black-1243421672/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=AQAt4pfd0qkK4rV9&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=575
