,no_of_likes,no_of_images,title,listing_price,item_condition,deal_method,post_date,category_type,post_type,condition_subtext,listing_description,mailing_option,delivery_options,mail_speed,meetup_option,meetup_location,seller_id,seller_join_date,seller_response,seller_verif,verified_by_email,verified_by_facebook,verified_by_mobile,seller_stars_rating,reviews_of_seller,url
69,7 likes,3 images,JAMIS ROAD BIKE,500,Well used,Meetup,6 days ago,Road Bikes,Posted,Has minor flaws or defects.,"JAMIS ROAD BIKE , GOOD CONDITION : 8.5/10   ( WELL USED )                                                                                   SORA GROUP SET , NEW CRANK SET & CHAIN .                                                                                                                            CARBON SEAT POST.                                                                                                                                               IF INTERESTED KINDLY MSG ME.",N,NA,NA,Y,Dunman Road Food Centre,kcng2272,Joined 7 years ago,Very Responsive,Verified,1,1,1,5.0,38,https://www.carousell.sg/p/jamis-road-bike-1242458402/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=i1eymQnXgC4TK2M9&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=364
70,51 likes,4 images,Pinarello Dogma F10 Authentic,"5,700",Lightly used,Meetup,1 week ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","LOWEST PRICING F10 IN MARKET


Pinerello Dogma F10 with serial number. size 53. 
Custom Paint
Bike weight: 6.84kg
Rider Height for reference:1.76m

Ultegra Di2 11 spd.
53-39 Front
11-30 Back
Most Handlebar 42cm
Burgh Bartape
Tiger Stem 90cm
Avian wheelset 50mm with gp5000
New BB.

without saddle, Lights, Garmin.
Pm if interested.
c/o: 5000",N,NA,NA,Y,Bidadari Park,homino.sg,Joined 6 years ago,Very Responsive,Verified,1,1,1,5.0,50,https://www.carousell.sg/p/pinarello-dogma-f10-authentic-1242277807/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=VioJffVBl_pqBZeY&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=448
71,3 likes,1 image,TREK Madone SLR 9 Di2 Gen 7  DEEP SMOKE 54,"15,888",Brand new,Meetup,1 week ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"For Sale Madone SLR Gen 9 Di2
1 x Complete Bike

Colour : Deep Smoke
Size : 54
Frame : 800 Series OCLV Carbon
Drivetrain : Shimano Di2 Dura-Ace R9200
Wheels : Bontrager Aeolus RSL 51 , OCLV Carbon
Saddle : Bontrager Aeolus P2 RSL Carbon
Handlebar : Madone Integrated handlebar/stem, OCLV Carbon, 420mm width, 90mm stem length

Claimed Weight : 7.1kg without pedals (Size 54)

*Customization of other parts or change of specs can be accommodated
*Bikes are ORIGINAL and NOT OEM or Fake.
*Ready Stock at time of posting",N,NA,NA,Y,Jurong East MRT Interchange (NS1/EW24),bomtoonen,Joined 3 years ago,Very Responsive,Verified,1,1,1,5.0,42,https://www.carousell.sg/p/trek-madone-slr-9-di2-gen-7-deep-smoke-54-1242003690/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=Ve_FZZb3bZqo2iFr&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=652
72,6 likes,5 images,Trek Emonda SLR7 Frame Size 50,"4,288",Lightly used,Meetup,3 days ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","super light weight Emonda SLR7 projectOne frame 

includes the latest integrated handlebar , Seatpost and saddle+rear light",N,NA,NA,Y,Punggol Way,besthonestseller,Joined 6 years ago,Very Responsive,Verified,1,0,1,5.0,28,https://www.carousell.sg/p/trek-emonda-slr7-frame-size-50-1243003932/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=UtvBMiLOA9UC6cr6&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=99
73,Like,3 images,Eddy Merckx,"5,000",Lightly used,Meetup,4 days ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Merckx for sales!
Bought at tiong hin co. during covid. 
Carbon Hunts wheelset for sales or trade. 
▪️11 speed
▪️27mm wide and 50mm deep, the rims are extremely light at only 498g each
▪️Hunts Hub, comes with crispy sound. 

▫️Bought it from Onebikeasia
▫️Only used for about 300-400km 
▫️Used but not abuse👍🏻

With other stuff thats already on the bike",N,NA,NA,Y,Choa Chu Kang Ave 3,gilbertyzh,Joined 9 years ago,NA,Verified,1,1,1,4.9,46,https://www.carousell.sg/p/eddy-merckx-1242759516/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=aeWCRZcn663Mub3G&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=239
74,7 likes,7 images,700c Polygon Helios F road bike flat bar,450,Like new,Meetup,3 days ago,Road Bikes,Posted,Used once or twice. As good as new.,"Come take a look and test it first before deciding!

Price can nego! 

Feel free to message me regarding anything about the bicycles, If you want to come and view please update me early so i can prepare. Thanks for understanding!!

Frame size 50 (suitable for height 160 to 180) 

ODI grips (NEW)

Entity stem and Handlebar 

Prowheel Ounce crankset 53T

Selle Italia Saddle 

Entity seatpost 

Tektro C brakes

Shimano Tiagra 1x10 speed gearset

700x 25c tyres 


*Please Take Note*

If you have no transport to come over but you are interested in this bike, you can paynow me a $30 for transport, and I will send the bike over to your address to view and test the bike,if the bike is okay, you can just pay me the balance, if the bike doesn’t suits you after you view, the $30 will be counted as transport free.",N,NA,NA,Y,Yishun Street 22,.i.am.jj.,Joined 3 years ago,Very Responsive,Verified,1,0,1,5.0,88,https://www.carousell.sg/p/700c-polygon-helios-f-road-bike-flat-bar-1242886243/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=usBQjKnNoP0k5LsI&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=177
75,8 likes,4 images,Guerciotti Record Frameset,"1,288",Brand new,Meetup,3 weeks ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"Brand new size M 
Campagnolo Record Threaded Headset
Made from Columbus Thron Steel Tubing
Rear Axle Spacing 120mm

Price is slightly negotiable ",N,NA,NA,Y,Sengkang MRT/LRT Interchange (NE16/STC),derp_terry,Joined 8 years ago,Mostly Responsive,Verified,1,0,1,5.0,22,https://www.carousell.sg/p/guerciotti-record-frameset-1239552057/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=1fTf2bDJgvaqPuzY&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1551
76,6 likes,3 images,Trek Road Bike,530,Like new,Meetup,3 days ago,Road Bikes,Posted,Used once or twice. As good as new.,"Size: 50cm

Shimano Claris gearset 2 x 8

Mostly stock components

Look Keo pedals

New Fizik bar tape

r.e.med saddle

*Delivery option available",N,NA,NA,Y,IMM BuildingTues to Sun 10am-7pm. (appt preferred) ,thebikeshack,Joined 2 years ago,Mostly Responsive,Verified,1,0,1,5.0,20,https://www.carousell.sg/p/trek-road-bike-1242932153/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=bzxMEarcJgExmMEC&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=154
77,7 likes,4 images,Kid's Bicycle,100,Like new,Meetup,1 week ago,Road Bikes,Posted,Used once or twice. As good as new.,Btwin bike for kids.,N,NA,NA,Y,Jewel @ BuangkokBuangkok MRT Station (NE15),yvkool,Joined 3 years ago,Very Responsive,Verified,1,0,1,5.0,7,https://www.carousell.sg/p/kid-s-bicycle-1242211481/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=VioJffVBl_pqBZeY&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=481
78,14 likes,3 images,Giant TcR SLR 1  size full ultegra gear road bike light around 7.kg+ original price 2k+,"1,300",Well used,Meetup,3 weeks ago,Road Bikes,Posted,Has minor flaws or defects.,"Giant SLR 1   sizeM full ultegra gear 7.0kg+
Giant TcR SLR 1  size full ultegra gear road bike light around 7.0kg+ original price 2k+",N,NA,NA,Y,Blk 232 Jurong East St. 21,kllim999,Joined 4 years ago,Very Responsive,Verified,0,1,1,5.0,6,https://www.carousell.sg/p/giant-tcr-slr-1-size-full-ultegra-gear-road-bike-light-around-7-kg-original-price-2k-1239275449/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=I6sbBBsu5PCgBN1j&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1638
80,3 likes,8 images,GAINT ESCAPE 3 BICYCLE (Hybrid),450,Like new,Meetup,6 days ago,Road Bikes,Posted,Used once or twice. As good as new.,recollecting...so selling it!,N,NA,NA,Y,Punggol Field Walk,hamsttar06,Joined 6 years ago,Very Responsive,Verified,1,1,1,5.0,34,https://www.carousell.sg/p/gaint-escape-3-bicycle-hybrid-1242348027/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=Lw4R2vI-g1EbCfpx&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=423
81,45 likes,5 images,Canyon Aeroad CF SLX BINB size 2XS,"3,800",Brand new,Meetup,3 weeks ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"With warranty

Open for Trade wheel-set Cadex Ultra50 or  zipp 353 nsw

Frameset consist of Seat post, handle bar and fork. Super good deal cant get this price with any BN frame here at carousell unless used one without warranty.

Will not come with Saddle


Not :  Sworks,trek Madone,giant Propel,Giant,pinarello,cervelo

",N,NA,NA,Y,Northpoint City,jawker,Joined 9 years ago,Very Responsive,Verified,1,1,1,5.0,76,https://www.carousell.sg/p/canyon-aeroad-cf-slx-binb-size-2xs-1238723636/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=oNuakoD2MHKIJR6k&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1843
82,11 likes,1 image,Parlee Z5,"2,800",Lightly used,Meetup,1 week ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.",Parlee Z5 small/tall size with full ultegra R8000 groupset and reynolds assault carbon wheelset. 6.9kg build.,N,NA,NA,Y,Tanah Merah MRT Interchange (EW4),bevj72,Joined 9 years ago,Very Responsive,Verified,1,1,1,5.0,340,https://www.carousell.sg/p/parlee-z5-1241429155/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=HNLe_MwLzqW_xjVu&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=894
83,Like,3 images,2 cheap bikes,50,Well used,Meetup,3 days ago,Road Bikes,Posted,Has minor flaws or defects.,50 each no nego,N,NA,NA,Y,Dunman Road Food Centre,jin_long,Joined 2 years ago,Mostly Responsive,Verified,1,1,1,4.5,11,https://www.carousell.sg/p/2-cheap-bikes-1242967762/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=bzxMEarcJgExmMEC&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=119
84,30 likes,10 images,Canyon Ultimate CF SL8 With Zipp 404 Firecrest,"3,950 4,500",Like new,Meetup,2 months ago,Road Bikes,Posted,Used once or twice. As good as new.,"Full Shimano R8000, lightly used and very well maintained Canyon CF SL 8 Size M in full carbon stealth black. 

Price include a pair of Zipp 404 Firecrest (rim brake) with 23mm Continental tires, a pair of bottle cage, Shimano RS500 SPD SL cleats pedal, Fizik Arione saddle and Canyon original steel bike stand.

RTS: Change to Foldie.
Note: $3,200 without Zipp wheel set. ",N,NA,NA,Y,Yishun,nd1230,Joined 2 years ago,Very Responsive,Verified,0,0,1,5.0,10,https://www.carousell.sg/p/canyon-ultimate-cf-sl8-with-zipp-404-firecrest-1230233443/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=HNLe_MwLzqW_xjVu&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=912
85,7 likes,4 images,Cycliq Fly6 Gen 3 Cycling Camera and Rear Light,210,Lightly used,Meetup,2 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Includes all accessories and box plus sd card
replaced via warranty, overall no issues with replacement item at all

rfs: bought varia

no further price reduction pls!",N,NA,NA,Y,Bishan MRT Interchange (NS17/CC15)Ang Mo Kio MRT Station (NS16)See 1+ locations,kenchi28,Joined 9 years ago,Very Responsive,Verified,1,1,1,5.0,83,https://www.carousell.sg/p/cycliq-fly6-gen-3-cycling-camera-and-rear-light-1239826244/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=W4ckrEq5y0WJ0LuY&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1470
86,21 likes,6 images,ROADBIKE/VOLCK/Shimano105/blackroadbike,"1,350",Well used,Meetup,3 weeks ago,Road Bikes,Posted,Has minor flaws or defects.,"Volck Road Bike 
bought on June 2021
Groupset Shimano 105 hydraulic R7020
Rim Original with 25c tyre
Size 47
Help friend to sell
FOC item:1 set Rim50mm , XOSS meter with sensor and more item",N,NA,NA,Y,Woodlands MRT Interchange (NS9/TE2),kelvinwongzr,Joined 4 years ago,Mostly Responsive,Verified,1,0,1,3.0,2,https://www.carousell.sg/p/roadbike-volck-shimano105-blackroadbike-1238755371/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=oNuakoD2MHKIJR6k&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1836
87,37 likes,9 images,Giant TCR adv 2 disc road bike - Giant TCR advanced 2 road bike - Shimano 105 R7000 groupset - Size L - carbon frame and fork - 105 version,"2,080",Like new,Meetup,2 weeks ago,Road Bikes,Bumped,Used once or twice. As good as new.,"Giant TCR advanced 2, bought end of 2022, almost brand new. Ready to use
Shimano 105 R7000 2x11 speeds
Shimano 105 R7000 shifters
Shimano 105 R7000 hydraulic disc brakes
Shimano 105 R7000 crankset
Size L, for height 180-195cm
Carbon frame and fork 
Giant PR2 tubeless wheelset
Can view and test!",N,NA,NA,Y,Jurong Lake Gardens,Travel157,Joined 2 years ago,Very Responsive,Verified,1,0,1,5.0,5,https://www.carousell.sg/p/giant-tcr-adv-2-disc-road-bike-giant-tcr-advanced-2-road-bike-shimano-105-r7000-groupset-size-l-carbon-frame-and-fork-105-version-1239228911/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=gOmDMKud1kd6YnVe&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1199
88,27 likes,5 images,Scott Metrix 30 Disc Bicycle with Shimano parts,630,Lightly used,Meetup,2 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Hybrid 
- Metrix Disc Alloy Frame
- Metrix Alloy Fork
- Shimano Claris 16 Speed
- Syncros Race 22 Disc Rims
- S frame size (current rider 1.75m)

Bought new at start of 2020 for 1.6k. Occasional use. Shimano Handlebar grips, bullhorns, and pedals have been added.

Recently serviced, ready to go!

",N,NA,NA,Y,Petir LRT Station (BP7),jenxb,Joined 4 years ago,Very Responsive,Verified,1,1,1,4.8,17,https://www.carousell.sg/p/scott-metrix-30-disc-bicycle-with-shimano-parts-1240143822/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=B7EI4Swj_Yf930cZ&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1384
89,16 likes,10 images,TREK MADONE PROJECT ONE SIZE 52 RACE SHOP LIMITED,"7,500",Lightly used,Meetup,3 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","1. Size 52. OCLV 700 / weight 7.5kg & Garmine 1000 series
2. Group Set  ULTEGRA  Di2 Power Series
3. Cockpit Stock 400mm / 100mm handlebar
4. Wheelset BontragerAeolus 5 TLR. Tyres Bontrager
6. Pedals: DURACE. Crank Durace : 52 -36 / Durace Cassette 11-30 
7. Bottlecage: Bontrager Carbon.
8. Saddle Bontrager / Seatspot - stock
9.  Garmine 1000 Series
10.  The most beautifully streamlined brakes for aerodynamics n light weight
11.  Am upgrading: The latest Madone SLR 9  Project One 
12.  Comes with extra spare parts.",N,NA,NA,Y,Orchard Road & Scotts Road Main Junction,ceoasia,Joined 6 years ago,Not Responsive,Verified,1,0,1,NA,NA,https://www.carousell.sg/p/trek-madone-project-one-size-52-race-shop-limited-1239048157/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=msSbywTNadwhpevb&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1725
90,2 likes,2 images,Lead Out mini frame bag,60,Like new,Meetup,2 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,"Perfect condition frame bag
 Good for 1 tube, tyre levers, 2-3 canisters, and small tools.  Still got space for a rain jacket. 

Please dm to view/deal.  Thanks in advance. ",N,NA,NA,Y,Buangkok MRT Station (NE15),chonger888,Joined 7 years ago,Very Responsive,Verified,1,0,1,5.0,30,https://www.carousell.sg/p/lead-out-mini-frame-bag-1240835079/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=4OrARvwEYBu13cPH&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1107
91,47 likes,9 images,Merida reacto 5000 xxs,"3,400",Well used,Meetup,2 months ago,Road Bikes,Posted,Has minor flaws or defects.,"Merida reacto 5000 size XXS owner is 165cm
Bought 2021. Light scratches due usage.
Upgraded crankset to ultegra
Straight ultegra gs.
165 crank length.
52/36 chain ring.
11-30 cassette.
Ultegra clipless pedals.
The one drop bar(one piece) 380x80. Stock stem and handlebar will be included.
Upgraded to cbear ceramic bb. Stock will be included.
Upgraded saddle to shimano pro stealth carbon railing.
Comes with bottle cages, Computer mount and new bar tape. No time to send for servicing.
Size chart in the last photo.
Lowballers will be blocked. Lets not waste each others time. Thanks….",N,NA,NA,Y,NV Residences,zq2snhfmcs66571,Joined 7 months ago,Mostly Responsive,Verified,1,0,1,5.0,2,https://www.carousell.sg/p/merida-reacto-5000-xxs-1230639980/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=aeWCRZcn663Mub3G&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=262
