,no_of_likes,no_of_images,title,listing_price,item_condition,deal_method,post_date,category_type,post_type,condition_subtext,listing_description,mailing_option,delivery_options,mail_speed,meetup_option,meetup_location,seller_id,seller_join_date,seller_response,seller_verif,verified_by_email,verified_by_facebook,verified_by_mobile,seller_stars_rating,reviews_of_seller,url
173,9 likes,2 images,Chapter2 Tere Size M like supersix,"1,800",Lightly used,Meetup,2 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Selling my chapter2 Tere Size M (1.72m for reference) its similar to cannondale supersix 2022 model

Frame with handlebar and bb for 1800
Full bike for 4500

Well taken care of full ulterga di2 comes with pedal and charger and bottle cage

No cosmetic damage well kept 

Bike spec
Size 53
Aero drop-bar 42cm
Bontrager xxx lite carbon stem 110mm
Ulterga R8070
TRP rotor 160 front and back
Yoeleo C50 Pro with RideNow TPU inner tube and gp5000 (Yoeleo 230 hub 52t like DT Swiss 350 marble finish)

My loss your gain

Not : zipp giant swork specialised tcr propel enve canyon aeroad ultimate sl7 sl6 cateye
oakley kmc speed cervelo garmin wahoo scott btwin vision Dura ace ultegra 105 shimano zipp factor o2 ostro vam venge vias chapter 2 rere planet × stealth bianchi cannondale  wilier  Ridley, Shimano  sram bike road bike Sarto pinnacle colnago continental pzero cecco met kabuto giro systemsix seka s5 soloist christ king hope, pinarello dogma",N,NA,NA,Y,Singapore / Singapura / 新加坡 / சிங்கப்பூர் (Singapore),soy_sauce_duck,Joined 8 years ago,Very Responsive,Verified,1,1,1,5.0,56,https://www.carousell.sg/p/chapter2-tere-size-m-like-supersix-1240825654/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=4OrARvwEYBu13cPH&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1109
174,8 likes,10 images,raleigh r700 roadbike upgraded ,600,Lightly used,Meetup,3 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","(wtt/wts)price can nego
inner wiring channel
carbon dropbar
empire pro shifters and rear derailleur 
ultegra crank
litepro pedals(might change soon)
specialized seat
tbh idek the wheelset its prolly js aloy or smth",N,NA,NA,Y,Sengkang MRT/LRT Interchange (NE16/STC),adrimohmad,Joined 1 year ago,Very Responsive,Verified,1,0,1,NA,NA,https://www.carousell.sg/p/raleigh-r700-roadbike-upgraded-1238941650/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=5GKW_1WlFKk-ppz8&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1753
175,5 likes,4 images,🚴‍♂️Giant SCR A1 Carbon Alloy Road Bike & Neo Tacx Smart Trainer🚴‍♂️,"1,400 1,600",Lightly used,Meetup,3 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","🚴‍♂️Combo set: Giant SCR A1 Carbon Alloy Road Bike and a Neo Tacx Smart Trainer🚴‍♂️

Well maintained bike and trainer set ready for their new home.
Recent train servicing, new chain, new handle tape.
1️⃣ Giant SCR A1 Carbon Alloy Road Bike, Shimano 105, M size - for the perfect balance of weight, stiffness, and durability.
2️⃣ Neo Tacx Smart Trainer - for an immersive and dynamic indoor training experience.
3️⃣ Bicycle Stand - for convenient bike storage.
4️⃣ Spare Wheel - for ready replacements when you need them.
5️⃣ Bike Accessories - to keep you prepared for any situation.
6️⃣ Comfort Seat - Additional cushioned seat for home / indoor training without needing you to wear padding.

⭐⭐Open to negotiation if bought together.⭐⭐
Willing to negotiate if bought as a set. If separate,
$600 for Road Bike
$800 for Neo Tacx Smart Trainer

####################
More Info - Giant SCR A1 Carbon Alloy Road Bike, Shimano 105, M size
####################
The Giant SCR A1 Carbon Alloy Road Bike is a well-crafted bicycle that belongs to the mid-to-high range segment of the road bike market. It's an excellent choice for riders seeking a combination of performance, comfort, and value without overstretching their budget. 

A medium (M) size road bike is suitable for riders of approximately 170 cm to 180 cm. 

Price:
The estimated 2nd hand market price for the Giant SCR A1 Carbon Alloy Composite Road Bike is usually approx. SGD$800 and is a cousin to to Giant TCR Advanced 1. This is based on the current prices of similar bikes on online marketplaces such as Carousell and Shopee.

Frame Material: 
Its carbon alloy composite frame provides an ideal balance of weight, stiffness, and durability in comparison to other materials. It offers the resilience and affordability of alloy, combined with the lightness and vibration absorption of carbon.

Groupset: 
Equipped with a Shimano 105 groupset, it's a step above entry-level gear like Shimano Tiagra or Sora found on budget bikes. Shimano 105 is often the go-to choice of serious recreational riders and amateur racers due to its reliable performance and good value for money.

Weight: 
At 8.2-9.1 kg, the bike is a balanced blend of lightness and durability. Its carbon-alloy frame and Shimano 105 groupset ensure optimal performance without excess weight, offering a versatile choice for various riding conditions.

Brand Reputation: 
Giant is one of the largest and most reputable bicycle manufacturers globally. Their bikes are known for quality, performance, and value for money.
####################

####################
More Info - Neo Tacx Smart Trainer
####################
Neo Tacx Smart Trainer is a top-tier choice for indoor cycling enthusiasts seeking a realistic, immersive yet unplugged portable training experience. Its high connectivity, quiet operation, and accurate performance data make it stand out in the market.

Ride it in the hyper-realistic virtual cycling world of Zwift or other virtual worlds.

Price:
The estimated 2nd hand market price for the original Neo Tacx is usually above SGD 1,000.
They just don't make as sturdy it like the original Neo Tacx.

Realism: 
With advanced technologies, it offers one of the most realistic ride feels. It replicates different terrains with varying vibrations, including downhill simulation, creating an immersive experience that is unmatched in many other models.

Connectivity: 
It features ANT+ and Bluetooth capabilities, enabling you to connect with various devices and apps for tracking and sharing your progress. This high level of connectivity enhances your training sessions, making them more interactive and enjoyable.

Noise Level: 
Despite its powerful performance, the Neo Tacx Smart Trainer is known for its quiet operation. This is a significant advantage for those who train indoors, as it minimizes disturbances to others around you.

Power and Portability: 
This model operate unplugged makes it highly portable, allowing you to train wherever you prefer without worrying about finding a power outlet. This is a rare feature among smart trainers and adds to the trainer's flexibility and convenience. Its accurate power measurement, with an error rate of just 1%, ensures that your training data is precise, allowing for optimized training sessions.

Brand Reputation:
Tacx is a trusted name in the world of indoor cycling trainers. Known for its high-quality products, Tacx trainers are a popular choice among cyclists of all levels.

####################
Tags: #Giant #GiantSCRA1 #CarbonAlloyBike #Shimano105 #MediumBike #RoadBike #NeoTacx #SmartTrainer #IndoorCycling #BikeAccessories #BikeSetSale #CyclingGear #FitnessEquipment",N,NA,NA,Y,Yew Leong MinimartBukit Batok East,iosias,Joined 7 years ago,Mostly Responsive,Verified,1,0,1,5.0,17,https://www.carousell.sg/p/🚴‍♂️giant-scr-a1-carbon-alloy-road-bike-neo-tacx-smart-trainer🚴‍♂️-1239547957/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=1fTf2bDJgvaqPuzY&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1552
176,58 likes,6 images,S-Works SL3,"1,950 2,300",Well used,Meetup,2 months ago,Road Bikes,Posted,Has minor flaws or defects.,Authentic S-Works SL3 with full Sram Red drive train. No pedals and lights. Will replace the saddle with san Marco saddle. Bike is well used with some paint chip but does not affect the bike and the bike has not had any crashes. Will also give spare stems. Carbon wheels just changed. Size 52. Interested parties pls drop me a note at 81239161. Thanks. ,N,NA,NA,Y,Eastwood Drive,ivankoh3,Joined 7 years ago,Very Responsive,Verified,1,1,1,5.0,11,https://www.carousell.sg/p/s-works-sl3-1231658672/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=aeWCRZcn663Mub3G&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=244
177,9 likes,10 images,Vello folding bike,"1,800",Like new,Meetup,5 days ago,Road Bikes,Posted,Used once or twice. As good as new.,"Very nice collection/new
1x10 Speed
New Bike $2700",N,NA,NA,Y,308 Anchorvale Rd,lai7270,Joined 3 years ago,Very Responsive,Verified,0,1,1,4.7,22,https://www.carousell.sg/p/vello-folding-bike-1242517556/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=i1eymQnXgC4TK2M9&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=336
178,12 likes,1 image,Canyon endurace CF 7 size M,"1,800",Well used,Meetup,2 weeks ago,Road Bikes,Posted,Has minor flaws or defects.,"Red colour
Size M
Rim brake
Slight scuff and scratches. Lightly used 
No accident
Rfs: Upgrading 
Nego but lowballer ignored ",N,NA,NA,Y,Redhill MRT Station (EW18),k.w.o,Joined 8 years ago,Not Responsive,Verified,1,1,1,5.0,19,https://www.carousell.sg/p/canyon-endurace-cf-7-size-m-1240493652/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=dn6VRbs_hNswnaQ8&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1242
179,5 likes,10 images,Polygon Helios C7.0,"1,300",Well used,Meetup,2 weeks ago,Road Bikes,Posted,Has minor flaws or defects.,"Polygon Helios C7.0 (2015 Series)
Full Carbon bike with Full Ultegra 6700 10-speed groupset. 
Lightweight and nimble road bicycle. 

Bought from another seller in Carousell around June 2022.
Normal wear and tear, paint chipped, no crack, no accident, still using the bike on the weekend.
Not for fussy buyer and low baller.

Bicycle specs:
* Frame: ACX Advance Endurance Carbon Frame, size 50cm
* Front Fork: ACX Advance Endurance Carbon Tapered Fork 1-1/8-1-1/4” Full Carbon Steerer, uncut.
* Shift Lever: Shimano Ultegra ST-6700.
* Derailleur Front: Shimano Ultegra FD-6700.
* Derailleur Rear: Shimano Ultegra RD-6700.
* Rim Brakes: Shimano Ultegra BR-6700. 
* Brake Levers: integrated with shifter.
* Crankset: Shimano Ultegra FC-6700 170mm 53x39T.
* Bottom Bracket: Shimano press-fit BB.
* Cassette: Shimano Ultegra CS-6700, 11-25T.
* Wheelset: Mavic Cosmic 30mm, alloy.
* Tires: 700x25C Vittoria Zaffiro Pro Graphene 2.0.
* Saddle: PU + Carbon Fiber saddle, 143mm.
* Seatpost: Entity Elite, Carbon, 27.2x300mm.
* Stem: Entity Elite, Carbon, 90mm.
* Handlebar: Entity Elite, Carbon, 380mm.
* Headset: FSA Orbit C-33 No.44/CF Carbon Spacer.

Notes:
- Last Full Service on April 2023 (by: Delta.Cycles).
- Bartape replacement on April 2023.
- Both brake pad replacement on May 2023.
- Frame is DI2 ready, taped the hole for FD.
- Rear calliper discolouration due to degreaser.
- User height 172cm.
- Total weight of 8kg with Tiagra pedal and bottle cage.

Will include, if interested:
- No brand no matching bottle cage.
- XOSS bike comp.

No refund once sold.
PM to discuss further.
Thanks for viewing.

Reference Links:
",N,NA,NA,Y,Ranggung LRT Station‎ (SE5),harray,Joined 6 years ago,Very Responsive,Verified,1,0,1,5.0,18,https://www.carousell.sg/p/polygon-helios-c7-0-1240404512/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=dn6VRbs_hNswnaQ8&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1282
180,25 likes,7 images,Twitter Sniper pro carbon frame on Tiagra hydraulic R4720 52cm,"1,000",Well used,Meetup,3 weeks ago,Road Bikes,Posted,Has minor flaws or defects.,"Twitter - Sniper Pro 52cm
Tiagra Hydraulic groupset R4720
Rider needs to be 175cm to 180cm",N,NA,NA,Y,Kopitiam (Bukit Batok),rexxon701,Joined 2 years ago,Very Responsive,Verified,1,0,1,5.0,19,https://www.carousell.sg/p/twitter-sniper-pro-carbon-frame-on-tiagra-hydraulic-r4720-52cm-1238718456/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=oNuakoD2MHKIJR6k&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1844
181,7 likes,4 images,🆕GIANT ESCAPE 2 CN 2023 Hybrid Disc Brake Bike | Shimano Tourney 21 Speed City Bicycle,580,Brand new,Meetup,1 week ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"Price is for 1 Full Bike(FIRM)
Ready Stock & Brand New



☑️Ready Sets, No Pre-order required. 

☑️ FREE Gifts : Bike Stand, Bell, Reflectors, Bottle Cage (WORTH : $20) 

☑️ FREE : Full Bike Assembly & Tuning

☑️FREE: 3 Months of Tuning & Adjustment Limited Warranty



📍Available Size: 

Size S - Suitable for 160-172cm Rider

Size M - Suitable for 170cm to 180cm rider 



📌 ADD ON (Limited Sets): 
Package 1 - $25 : 

▪️USB Rechargeable Front Light + Rear Light, ▪️Cable Lock,  ▪️Upgraded Bottle Cage Design  


Package 2 - $48 : 

▪️USB Rechargeable Front Light + Rear Light, ▪️5 Digit Number Lock,  ▪️Upgraded Bottle Cage Design, ▪️Phone Holder



           🤝DEALING OPTIONS🤝

◾Self Collection  @ 9002 Tampines St 93 / Singapore 528836 (Appointment Only) 🏢

OR 

◾ 🚚Island Wide Bike Delivery🚚 @ Additional $35




Specifications :

Frame: Giant Escape ALLUX

Fork: High Carbon Steel

Shift lever: Shimano 3x7 speed

Front Derailleur: Shimano Tourney 3 Speed

Rear Derailleur: Shimano Tourney 7 Speed

Brakes: Giant Mechanical Disc brake

Crankset: 48/38/28

Cassette: Shimano MF-TZ500-7 14-34T

Tires:  Giant S-X3 700x35C Tyre 




☑Follow our Telegram Channel for latest products & upcoming promotions 
t.me/bikecosg

☑Check out our Listings for more Bicycle, Parts & Accessories
",N,NA,NA,Y,9002 tampines St 93 Level 4,bikeco,Joined 9 years ago,Very Responsive,Verified,1,1,1,5.0,1k,https://www.carousell.sg/p/🆕giant-escape-2-cn-2023-hybrid-disc-brake-bike-shimano-tourney-21-speed-city-bicycle-1241703864/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=RIMzZLiECehHDXfq&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=793
182,12 likes,3 images,Road bike,250,Lightly used,Meetup,4 days ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.",sell or trade with mountain bike with similar range price.,N,NA,NA,Y,Upper East Coast Road,zulboyan,Joined 6 years ago,Not Responsive,Verified,1,0,1,5.0,6,https://www.carousell.sg/p/road-bike-1242689515/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=aeWCRZcn663Mub3G&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=265
183,3 likes,1 image,Titan V1 Foldable Bike 7-Speed (Black),320 325,Brand new,Meetup,3 weeks ago,Road Bikes,Bumped,Never used. May come with original packaging or tag.,Brand new with packaging ,N,NA,NA,Y,Simei,iloveny,Joined 9 years ago,Very Responsive,Verified,1,0,1,5.0,39,https://www.carousell.sg/p/titan-v1-foldable-bike-7-speed-black-1227610174/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=5GKW_1WlFKk-ppz8&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1741
184,1 like,10 images,TRIFOX X16 Frameset ,"1,350",Brand new,Mailing · Meetup,1 week ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"Trifox X16 is a lightweight road bike frameset with relatively relaxed geometry available in plenty of color options.

Internal routing • lightweight • high-quality carbon fiber 

The carbon fiber raw materials is derived from Toray T800 high-quality. The carbon fiber is flexible on the outside and rigid on the inside. It is lighter than aluminum alloy, but more strength than steel. 

Colours: Red & Black, Black without Logo, Chameleon Blue, Chameleon Purple, Hollow
Sizes: 44 /49 /52 /54 /56 /58 cm
Frameset includes: Frame, Fork, Headset, Seat post, seat clamp
Warrenty on Frame: 2 years

Great Frameset choice for those of you who are switching from alu frameset/beginner roadies/first road bike with a budget. We do custom bike builds as well so drop us a message!

•

Follow us on instagram
@spokeproject

58 Senang Crescent 
02-16 [tank16]
Nearest MRT: Kembangan 
[EAST side]

Whatsapp @ +65 9846 1016",Y,Custom courier S$26,1 working day(s),Y,"57 Senang Crescent58 senang crescent s416625, 02-16",SpokeProject,Joined 9 years ago,Mostly Responsive,Verified,1,1,1,4.9,45,https://www.carousell.sg/p/trifox-x16-frameset-1241009499/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=4OrARvwEYBu13cPH&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1072
185,2 likes,5 images,Boardman Air Signature 9.9 Full Carbon Aero Bike,"3,800",Well used,Meetup,3 days ago,Road Bikes,Posted,Has minor flaws or defects.,"Boardman Air Signature Full Bike For Sale

Size 52 (S)

Specs:
- Campagnolo Chorus Groupset 2x11-speed - Mechanical Rim Brakes
- Rotor Q rings
-Zipp NSW 404
-Zipp Aero Handle Bar and Stem
- Continental GP5000 tyres


whatsapp 80167396 , feel free to view and test ride if interested.

Meet up Location: ",N,NA,NA,Y,Pasir Panjang MRT Station (CC26),vamos.2023,Joined 3 weeks ago,NA,Verified,1,0,1,NA,NA,https://www.carousell.sg/p/boardman-air-signature-9-9-full-carbon-aero-bike-1242932175/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=bzxMEarcJgExmMEC&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=152
