,no_of_likes,no_of_images,title,listing_price,item_condition,deal_method,post_date,category_type,post_type,condition_subtext,listing_description,mailing_option,delivery_options,mail_speed,meetup_option,meetup_location,seller_id,seller_join_date,seller_response,seller_verif,verified_by_email,verified_by_facebook,verified_by_mobile,seller_stars_rating,reviews_of_seller,url
160,3 likes,10 images,"Giant TCR advanced pro 1 - just serviced, good as new","3,099",Like new,Meetup,1 week ago,Road Bikes,Posted,Used once or twice. As good as new.,"Giant TCR advanced pro 1
Mainly stock with SLR1 carbon wheel set 
Size S - I’m 172 cm. 
Just did a complete servicing, bike taken apart and cleaned. See receipt. 
Brand new KMC chain
Brand new handlebar tape 
Rear wheel has inner tube, front wheel still tubeless. Will pass you the tubeless valve stem.

It’s a great bike and extremely underused with low mileage. I’m the only owner of the bike, got it brand new. No time to cycle, no space to keep the bike since a new kid came. Essentially as good as new with this complete overhaul of the bike. Minor cosmetic dings from usual use. 

Feel free to PM for more pics and details. Take over the bike and have a blast!",N,NA,NA,Y,Carabelle @ West Coast,amosths,Joined 10 years ago,Very Responsive,Verified,1,1,1,5.0,29,https://www.carousell.sg/p/giant-tcr-advanced-pro-1-just-serviced-good-as-new-1242062625/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=eMHu6E52kVSuPVld&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=587
161,17 likes,10 images,specialized  sl2 custom painted,"2,288",Like new,Meetup,1 week ago,Road Bikes,Posted,Used once or twice. As good as new.,"hi all,
specialized sl2 custom painted to s works not cheap colour , paint work around 1k +

only 1 in the world 
limited edition   1/1

condition 8/10

fully carbon bike
-full r8000 groupset except shifter is dura-ace
-carbon wheelset 
-carbon bar
-carbon seatpost 
-recently install swiss stop carbon brake pad  very power 

no saddle , pedal 
if need can be discussed 

i mean for this price is real cheap and the good parts 

💰 $2288 
able to nego for fast deal 

meet up at admiralty! only 
if other location can be discussed

I mean who don’t wan a s works 👍🏻
thx for the time to read ! 



",N,NA,NA,Y,Admiralty MRT Station (NS10)Farrer Park MRT Station (NE8),cyclingclub,Joined 3 years ago,Very Responsive,Verified,1,1,1,5.0,6,https://www.carousell.sg/p/specialized-sl2-custom-painted-1241338869/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=AyMIJaKyWIhP32LI&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=981
162,14 likes,5 images,MERIDA SCULTURA 4000 DB 2020,"1,900",Lightly used,Meetup,1 month ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Purchased July 2020 as my first bike in Singapore.
Size is XS. Please see below for the details.
",N,NA,NA,Y,Newton MRT Interchange (NS21/DT11),ytatsu61sg,Joined 2 years ago,Very Responsive,Verified,1,0,1,5.0,17,https://www.carousell.sg/p/merida-scultura-4000-db-2020-1237951025/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=wK8sHFOOSA5bCC8P&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2162
163,14 likes,6 images,Trek OCLV 120 Carbon Road Bike,450,Well used,Meetup,3 days ago,Road Bikes,Posted,Has minor flaws or defects.,"A beautiful handmade in USA carbon composite frame sports Shimano Ultegra integrated shifters, derailleurs, dual pivot brake calipers, FSA carbon double cranks, an Aerus carbon seat post, and lightweight Mavic Open Sport wheels. A high performance competition level bike for all types of road riding and triathlons.

Size 56 frame (XL)",N,NA,NA,Y,The Atria At Meyer,mrakhra,Joined 5 years ago,Very Responsive,Verified,1,1,1,5.0,31,https://www.carousell.sg/p/trek-oclv-120-carbon-road-bike-1243150686/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=gYCyoMW4wGEPd65k&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=28
164,7 likes,1 image,[SOLD] 11s 105 Merida Scultura 400 Carbon Wheelset Road Bike,950,Like new,Meetup,3 days ago,Road Bikes,Posted,Used once or twice. As good as new.,"BIKE SOLD
Send us your Height & Budget, we’ll get a suitable bike for you soon!
📞9722 9153

❗️Instagram for latest updates!
instagram.com/biking_materialsg

————————————————————————

Merida Scultura 400 Road Bike
FULL BIKE

•Merida Scultura 400 Frameset
•Full 11 Speed Shimano 105 Groupset
•50mm Carbon Wheelset
•Carbon handlebar cockpit

Very good condition with zero issues
Selling at $950 super cheap

📞9722 9153 

❗️Instagram for latest updates!
Instagram.com/biking_materialsg

Location: Toa Payoh MRT Station

",N,NA,NA,Y,Toa Payoh MRT Station (NS19),bikingmaterial,Joined 6 years ago,Mostly Responsive,Verified,1,1,1,5.0,36,https://www.carousell.sg/p/11s-105-merida-scultura-400-carbon-wheelset-road-bike-1243150031/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=gYCyoMW4wGEPd65k&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=29
165,13 likes,3 images,Java CL Mini Velo Carbon Frameset,550,Like new,Meetup,4 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,"Java CL Mini Velo Carbon
Brand New Unmounted 

Carbon Frame
Carbon fork
PF bb
Aero Seatpost

Weight 
Frame: 1.895kg with seatpost n bb
Fork: 470G

[VISIT US]🤗
📍3 AMK Street 62 #04-15 (569139)  [email protected] 
⏰ Mon to Fri: 12PM to 8PM | Sat: 12PM to 9PM | Sun: 12PM to 7PM
Bike Station Singapore -  [email protected] 
9384 6436
",N,NA,NA,Y,Bike Station,bike_station,Joined 8 years ago,Very Responsive,Verified,1,1,1,5.0,217,https://www.carousell.sg/p/java-cl-mini-velo-carbon-frameset-1238089793/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=54yBYGhjNW-jy4Qb&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2115
166,47 likes,1 image,Mini Velo CL2,400,Like new,Meetup,3 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,"Item like new. viewing at yew tee 

priced to sell.",N,NA,NA,Y,Yew Tee Wet Market,il6ers,Joined 8 years ago,Mostly Responsive,Verified,1,1,1,5.0,43,https://www.carousell.sg/p/mini-velo-cl2-1239526247/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=Rf_pYTVSdujSThZR&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1593
167,71 likes,10 images,Specialized Venge Elite - Peter Sagan Edition - Size 49 not Sworks Tarmac SL6 SL7,"3,200 3,500",Lightly used,Meetup,1 month ago,Road Bikes,Bumped,"Used with care. Flaws, if any, are barely noticeable.","FRAME: Authentic Specialized FACT Carbon Frame
GROUPSET: Full Shimano Ultegra 6800 11 Speed, 170mm crank arm
WHEELSET: YEOLEO (UCI Approved) SAT C50|50 Carbon Clincher with Novatec Hub
HANDLEBAR: S-Works Aerofly 40cm
STEM: S-Works SL Stem 90mm
SADDLE: Specialized Body Geometry Power Comp, hollow Cr-Mo rails, 143mm
BARTAPE: Supacaz Super Sticky (New)
TYRE: Continental GP 4000 II 25mm

Full bike with pedals weighing 7.7kg only

My height is 173cm for reference.
Didn’t cycle for awhile, so mileage is lower. Will send for full bike servicing before selling.

Update: Just performed full servicing, refer to the photos for more info. Changed to new  KMC Gold SL Super Light Chain ($80)

* no pedals, no bike computer, no lights

PM for more information",N,NA,NA,Y,Lakeside MRT Station (EW26)325 Tah Ching Road,tech.io,Joined 9 years ago,Very Responsive,Verified,1,1,1,5.0,125,https://www.carousell.sg/p/specialized-venge-elite-peter-sagan-edition-size-49-not-sworks-tarmac-sl6-sl7-1226306531/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=9zqmd_zhxRb9REbB&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2521
168,12 likes,10 images,Pinarello F12 Myway,"18,500",Like new,Meetup,1 week ago,Road Bikes,Posted,Used once or twice. As good as new.,"Looking to sell
RFS: used twice and changing bike.

Pinarello F12 MYWAY Blue/Pink colourway - Rim brakes (Size 51.5)
Dura ace Di2 
SRM Powermeter
Dura ace chainring
Lightweight meilenstein 24 clincher
Ceramic speed OSPW 
ceramic speed bottom bracket
Goodyear Eagle F1 Tyres
EE Brakes calipers
Most Integrated handlebar
(420 handlebar - 120mm stem)",N,NA,NA,Y,Crescent Road,s3niy,Joined 8 years ago,Very Responsive,Verified,1,0,1,5.0,3,https://www.carousell.sg/p/pinarello-f12-myway-1241346251/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=x44D-rW0ZgP6wlRt&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=947
169,6 likes,5 images,Ridley Tempo Frame,250,Brand new,Meetup,3 weeks ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"Both brand new 
Black Tempo men size M 
White Tempo women size S
Both for $450 ",N,NA,NA,Y,Sengkang MRT/LRT Interchange (NE16/STC),wagubeef,Joined 2 years ago,Mostly Responsive,Verified,1,0,1,4.3,3,https://www.carousell.sg/p/ridley-tempo-frame-1239552986/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=Rf_pYTVSdujSThZR&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1578
170,Like,5 images,"10% off BRAND NEW 2022 Orbea Terra H40 Gravel Bike was $3,869 NOW just $3,509","3,869",Brand new,Mailing,3 days ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"Direct from the Singapore distributor, this bike is brand new and assembled by Orbea-trained mechanics
Available colours/sizes
Black - Medium
Copper - Small
Mango - X-Small, Small

FRAME - Orbea Terra Hydro disc, hydroformed triple butted aluminium, HS 1,5"", PF, Thru Axle 12mm x 142mm rear, thread M12x2 P1, DT internal cable routing, 27,2mm seat tube, MMS system
FORK - Orbea Terra OMR carbon disc fork, full carbon steerer,
CRANKSET - Shimano GRX RX600-10 30x46t
HEADSET - FSA 1-1/2"" Integrated Aluminium Cup
HANDLEBAR - OC GR30-R Gravel Riser, Reach 70, Drop 125, Flare 12, Rise 15, w/Di2 hole
STEM - OC RP21 Road Performance ICR, -6º, IFC01 Computer mount interface
SHIFTERS - Shimano ST-RX400
BRAKES - Shimano RX400 Hydraulic Disc
CASSETTE - Shimano Tiagra HG-500 11-34t 10-Speed
REAR DERAILLEUR - Shimano RD-RX400
FRONT DERAILLEUR - Shimano GRX RX400
CHAIN - KMC X10
WHEELS - Orbea wheel: Ready GR with 12mm E-Thru hubset Shimano RS470 28H
TYRES - Vittoria Terreno Dry Gravel G2.0 TNT 700x38c
SEATPOST - OC2 Carbon 27.2 Offset 20
SADDLE - Fizik Aliante R5
HANDLEBAR PLUGS - Orbea Eva
FRONT WHEEL AXLE - Orbea Thru Axle 12x100mm M12x2 P1 Solid
REAR WHEEL AXLE - Orbea Thru Axle 12x142mm M12x2 P1 Solid inner threaded",Y,Standard delivery Free,3 - 4 working days,N,NA,Orbea_Singapore,Joined 11 months ago,Very Responsive,Verified,1,0,1,NA,NA,https://www.carousell.sg/p/10-off-brand-new-2022-orbea-terra-h40-gravel-bike-was-3-869-now-just-3-509-1243151339/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=IQJwSUdwRylP7XHi&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=92
171,26 likes,5 images,Road bike,298,Lightly used,Mailing · Meetup,2 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","brake and gear installed
seat adjustable, light weight road bike
condition: 9/10 ( like new )
selling for 350, can nego but no lowball.
meet up at pioneer mrt only. 

payment method: paynow, cash
Contact me at +65 81043887 if interested",Y,Standard delivery S$10.9,3 - 4 working days,Y,Pioneer MRT Station (EW28),himekoo,Joined 1 year ago,Very Responsive,Verified,1,0,1,4.5,8,https://www.carousell.sg/p/road-bike-1239869193/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=DWuVEH8SW9O4pWnh&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1486
172,9 likes,4 images,Triban 520,500,Lightly used,Meetup,2 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.",Lightly used. Less than 200km. Comes with free bicycle stand. Size S,N,NA,NA,Y,Stevens MRT Interchange (DT10/TE11),77rws,Joined 2 years ago,Very Responsive,Verified,1,0,1,5.0,1,https://www.carousell.sg/p/triban-520-1240462902/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=o8cINkyfaOmgUhmL&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1306
173,87 likes,8 images,canyon aeroad cf slx 9.0 ultegra r8000 road bike,"3,000",Well used,Meetup,4 weeks ago,Road Bikes,Posted,Has minor flaws or defects.,"canyon aeroad cf slx 9.0 in rare team katushya colourway
no cracks
size s, suitable for rider 172- 180 +-
full ultegra r8000 mechanical, just did servicing so new cables, housing
new supacaz bartape
brakes are brand new
ceramic bb 
canyon h11 integrated barstem, 420x100 with integrated carbon computer moutn
brand new dura ace hoods
specialised power saddle 
58mm carbon wheelset  with  continental gp5k and dtswiss hubs
lights included
pedals, bottle cages not included

option 1 with carbon rims 3000
option 2 without 2600
will include a pair of aluminium bontrager wheelset with cassette and tyres no matter the option

rfs: clear space ",N,NA,NA,Y,Jalan Ma'morRaffles Institution,davidngtg,Joined 2 years ago,Very Responsive,Verified,1,1,1,5.0,25,https://www.carousell.sg/p/canyon-aeroad-cf-slx-9-0-ultegra-r8000-road-bike-1238045011/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=wK8sHFOOSA5bCC8P&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2128
174,7 likes,3 images,Triban road bike,350,Lightly used,Meetup,1 week ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.",dm me for more questions if want to trade  send me pic or buy,N,NA,NA,Y,Blk 825 Jurong West Street 81,etangoh05697803,Joined 3 weeks ago,Very Responsive,Verified,1,0,1,NA,NA,https://www.carousell.sg/p/triban-road-bike-1241828964/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=jNZUVE2jipoh965n&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=734
176,4 likes,2 images,Bicycle with Suspension,220,Lightly used,Meetup,2 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","-In good condition
-Can view before payment - for serious buyers only
-chain rusty only due to lack of use
-portable lights included 
-self collect at Tampines St 23",N,NA,NA,Y,Tampines St 23,kiangkiang2017,Joined 4 years ago,Very Responsive,Verified,1,0,1,5.0,33,https://www.carousell.sg/p/bicycle-with-suspension-1241072232/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=UcoIuPawh8rGd7Wa&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1068
178,1 like,4 images,Specialized roubaix,"1,200",Lightly used,Meetup,3 days ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.",specialized roubaix. old model but in gd condition. all parts are dura ace. accessories will include if price is right. thanks,N,NA,NA,Y,417A Fernvale Link,veeravaran,Joined 8 years ago,Very Responsive,Verified,0,1,1,5.0,11,https://www.carousell.sg/p/specialized-roubaix-1243035500/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=IQJwSUdwRylP7XHi&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=103
179,24 likes,5 images,"BRAND NEW Java CL 22S Carbon 20"" Mini Velo 22 Speed Road 20inch Bike 20 inch Bicycle CL2","1,099",Brand new,Meetup,2 weeks ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"Colour : BlackWhite
CL-CB-451 22speed
Frame: JAVA CL carbon fiber Mini velo 20 inch frame    
Fork: JAVA CL carbon fiber
Wheels: DECA 20""(451) 50mm ,carbon fiber
Tires: CST 20*1-1/8(451) 80-110PSI



Java CL CARBON 20inch 451 (DROP BAR)
Saddle: Comfort Groove Saddle
Handlebar: DECAF Ariete Drop Bar
Stem: Aero Stem Spacer
Weight: 10kg
Frame: JAVA CL Carbon fiber 
Fork: JAVA CL Carbon fiber 
Seatpost: Carbon Aero Seatpost
Shifters: Shimano 105 R7000 
Front Derailleur: Shimano 105 R7000 
Rear Derailleur: Shimano 105 R7000 
Brake: Decaf Mechanical Disc Brake + 160mm Rotors 
Wheels: Decaf Aluminium 451 Wheelset + CST 20""x1 1/8 tyre
Cassette: Sunshine 11-28T 11s cassette
Crank: DECAF 170mm Aluminium Crank
Chainring: 50/40 Steel Double Chainring
Chain: KMC X11 chain",N,NA,NA,Y,"Leong Huat Building#02-07 Leong Huat Building, 6 Harper Road, Singapore 369674",passionliving,Joined 4 months ago,Very Responsive,Verified,1,0,1,5.0,4,https://www.carousell.sg/p/brand-new-java-cl-22s-carbon-20-mini-velo-22-speed-road-20inch-bike-20-inch-bicycle-cl2-1241072921/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=UcoIuPawh8rGd7Wa&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1067
