,no_of_likes,no_of_images,title,listing_price,item_condition,deal_method,post_date,category_type,post_type,condition_subtext,listing_description,mailing_option,delivery_options,mail_speed,meetup_option,meetup_location,seller_id,seller_join_date,seller_response,seller_verif,verified_by_email,verified_by_facebook,verified_by_mobile,seller_stars_rating,reviews_of_seller,url
120,21 likes,6 images,Pinarello Dogma Think 2 Team Movie Star,"4,500",Lightly used,Meetup,3 months ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Condition 9.5 /10
Size 44cm
Groupset: Ultegra 6850 11sp Di2
Wheelset : Mavics Ksyrium SLE pinarello edition.
Customer buy for wife, seldom use.

Contact  [email protected]  for fast deal or arrange for viewing.",N,NA,NA,Y,Bus Stop 53059 (Opp Thomson Plaza),foong.weisheng,Joined 8 years ago,Very Responsive,Verified,1,1,1,5.0,61,https://www.carousell.sg/p/pinarello-dogma-think-2-team-movie-star-1226253360/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=YxyJ5OTKT55iJa58&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2465
121,54 likes,9 images,Trek Emonda SL6 pro,"4,000 4,500",Like new,Meetup,3 weeks ago,Road Bikes,Bumped,Used once or twice. As good as new.,"As per factory specification 

",N,NA,NA,Y,Sengkang MRT/LRT Interchange (NE16/STC),chixiiang,Joined 7 years ago,Very Responsive,Verified,1,0,1,5.0,7,https://www.carousell.sg/p/trek-emonda-sl6-pro-1228148701/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=iR1UKnaDCp65iZuh&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1852
122,19 likes,9 images,Storck Visioner Campagnolo Record 11,"1,700",Lightly used,Meetup,2 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Size 47 (recommended height 165-175cm)

Campagnolo Record 11 Groupset
Reynolds Assault SLG Carbon Wheelset
3T ARX 2 stem
3T seatpost
Selle Italia Max SLR saddle

Frame was signed by Marcus Storck (founder of Storck)

Bike is in good condition. No issues with it",N,NA,NA,Y,Jalan Angin Laut Playground,whitearrows,Joined 6 years ago,Very Responsive,Verified,1,1,1,5.0,466,https://www.carousell.sg/p/storck-visioner-campagnolo-record-11-1239941220/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=DWuVEH8SW9O4pWnh&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1466
123,4 likes,7 images,Pirelli P Zero Race TLR 700 X 26C Clincher,100,Brand new,Meetup,2 months ago,Road Bikes,Bumped,Never used. May come with original packaging or tag.,"Brand New in sealed retail box

Cash and Carry
- $100 each
- $195 a pair",N,NA,NA,Y,Farmway LRT Station (SW2),hairi_abas,Joined 6 years ago,Mostly Responsive,Verified,1,1,1,5.0,14,https://www.carousell.sg/p/pirelli-p-zero-race-tlr-700-x-26c-clincher-1225553571/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=YxyJ5OTKT55iJa58&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2491
124,16 likes,7 images,MTB Mountain Bike 26 Inch,190,Like new,Meetup,2 months ago,Road Bikes,Posted,Used once or twice. As good as new.,"MTB Mountain Bike 26 Inch 

handle changed to Carbonrevo handlebar.  only use for 3 times. selling because change to motor bike 🤣",N,NA,NA,Y,Blk 701 Yishun Avenue 5,kaylamilkmilk,Joined 8 years ago,Very Responsive,Verified,1,0,1,5.0,26,https://www.carousell.sg/p/mtb-mountain-bike-26-inch-1227805102/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=IU28Oq1Xz4FXORnH&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1843
126,23 likes,10 images,Force Etap Merida Scultura Bahrain Edition,"2,600",Lightly used,Meetup,6 days ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Lightly used scultura force etap, bought in Aug 2021

Size: S(I am 166cm)
Saddle: Fizik Antares R1 (carbon rails)
*Will not come with saddle and pedals unless price is met

Wheelset: Reynolds AR41 (additional $400)

**Price excludes Garmin edge 530, lights and wheelset

Parting out available!

Tags: giant pinarello shimano specialized
",N,NA,NA,Y,Beauty World Centre,kcr_29,Joined 9 years ago,Very Responsive,Verified,1,1,1,5.0,130,https://www.carousell.sg/p/force-etap-merida-scultura-bahrain-edition-1242527391/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=_0vAGoVxPYOEhKji&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=370
127,11 likes,3 images,Cervelo P5 / Zipp & SRAM Force AXS,"12,000",Lightly used,Meetup,1 week ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Size: 56
Groupset: SRAM FORCE AXS 1x12
Crankset: Rotor Aldhu QRings
Powermeter: INSpider
Wheelset: ZIPP 404 Firecrest
Tyres: Goodyear Eagle F1 Tubeless 28mm
Cockpit: Zipp Vuka Shift AXS 90",N,NA,NA,Y,Yishun Ring RoadPostal Code 763676,hazali,Joined 9 years ago,Very Responsive,Verified,1,1,1,4.8,21,https://www.carousell.sg/p/cervelo-p5-zipp-sram-force-axs-1241751394/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=jNZUVE2jipoh965n&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=775
128,2 likes,3 images,Bicycle busket,10,Like new,Meetup,2 months ago,Road Bikes,Posted,Used once or twice. As good as new.,"high 29cm
wide 34x26cm
all back  colour",N,NA,NA,Y,Blk 120 Marsiling Rise,pollytree159,Joined 5 years ago,Very Responsive,Verified,0,1,1,4.9,36,https://www.carousell.sg/p/bicycle-busket-1228578189/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=Rf_pYTVSdujSThZR&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1567
129,18 likes,6 images,Specialized Sworks Shiv TT with FuelCell Limited Edition,"14,000",Like new,Meetup,1 month ago,Road Bikes,Posted,Used once or twice. As good as new.,"Rare piece! 115 out of 500 in the world.

Price is for full bike and the critically acclaimed speedbar. You can read about how good this bars are here.
",N,NA,NA,Y,Changi Road,muhamadridwanxx,Joined 9 years ago,Very Responsive,Verified,1,1,1,5.0,57,https://www.carousell.sg/p/specialized-sworks-shiv-tt-with-fuelcell-limited-edition-1237384113/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=lsYUInmpLi9pUD-p&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2434
130,25 likes,1 image,Trek Domane 2.0 Road Bicycle,420,Lightly used,Meetup,3 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.",Size : should be 56CM,N,NA,NA,Y,Blk 860 Tampines Ave 5,jiang_77,Joined 7 years ago,Very Responsive,Verified,1,1,1,5.0,110,https://www.carousell.sg/p/trek-domane-2-0-road-bicycle-1239019557/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=zkAAlOQJwsMD40fg&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1765
131,16 likes,3 images,Road bicycle,230,Well used,Meetup,1 month ago,Road Bikes,Posted,Has minor flaws or defects.,Raleigh road bike well used. no problem on all the parts except the left side of its handlebar is a bit moving but you can fix it yourself. saddle looks new as it was covered since day one. used it every weekend for like 3mos then got stocked inside the house. never used it again. bought this for 330. asking for 230. able to negotiate but no lowballing please.,N,NA,NA,Y,Blk 261A Sengkang Eastwaymeet up at my place. Just around sengkang general hospital,meng29,Joined 8 years ago,Very Responsive,Verified,1,1,1,5.0,29,https://www.carousell.sg/p/road-bicycle-1237380666/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=lsYUInmpLi9pUD-p&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2435
132,30 likes,10 images,Canyon Ultimate CF SL8 With Zipp 404 Firecrest,"3,950 4,500",Like new,Meetup,2 months ago,Road Bikes,Posted,Used once or twice. As good as new.,"Full Shimano R8000, lightly used and very well maintained Canyon CF SL 8 Size M in full carbon stealth black. 

Price include a pair of Zipp 404 Firecrest (rim brake) with 23mm Continental tires, a pair of bottle cage, Shimano RS500 SPD SL cleats pedal, Fizik Arione saddle and Canyon original steel bike stand.

RTS: Change to Foldie.
Note: $3,200 without Zipp wheel set. ",N,NA,NA,Y,Yishun,nd1230,Joined 2 years ago,Very Responsive,Verified,0,0,1,5.0,10,https://www.carousell.sg/p/canyon-ultimate-cf-sl8-with-zipp-404-firecrest-1230233443/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=x44D-rW0ZgP6wlRt&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=943
133,1k likes,6 images,🔥INSTOCKS🔥 26 inch single speed with Black Rim Wheel Bicycle Free Wheel with coaster brake | bike / Bicycle | Road Bicycle / Road Bike [1-3 Days Delivery] .☎️WhatsApp 82998491☎️.💥 Goodmansg / Goodman / Good 💥,160,Brand new,Mailing,43 minutes ago,Road Bikes,Bumped,Never used. May come with original packaging or tag.,"VISIT US AT OUR OFFICIAL WEBPAGE:

",Y,Standard delivery Free,3 - 4 working days,N,NA,goodmansg,Joined 2 years ago,Very Responsive,Verified,1,0,1,5.0,538,https://www.carousell.sg/p/🔥instocks🔥-26-inch-single-speed-with-black-rim-wheel-bicycle-free-wheel-with-coaster-brake-bike-bicycle-road-bicycle-road-bike-1-3-days-delivery-☎️whatsapp-82998491☎️-💥-goodmansg-goodman-good-💥-1067389186/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=gYCyoMW4wGEPd65k&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=5
134,Like,1 image,Volcker Slate Ex,"1,100",Like new,Meetup,2 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,"bought from minimotors
- Shimano 105 groupset
- Carbon handlebar

clocked <200km, used <5 times",N,NA,NA,Y,Bartley MRT Station (CC12),r_r_r_888,Joined 4 years ago,Not Responsive,Verified,1,0,1,5.0,1,https://www.carousell.sg/p/volcker-slate-ex-1240700645/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=sOeyzyjXT0UVCDvc&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1184
135,23 likes,3 images,pinarello road bike,"1,800",Lightly used,Meetup,4 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","this road bike is used less than 5 times . 
can nego. in the last pic thats the only pc",N,NA,NA,Y,your mother house,skilldifftbh,Joined 2 years ago,Very Responsive,Verified,1,0,1,4.9,14,https://www.carousell.sg/p/pinarello-road-bike-1238145084/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=njJIduQ4l4ciRUUW&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2050
136,44 likes,3 images,Merida Road Bike Ride 100 (2016),350 380,Lightly used,Meetup,1 month ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Seldom use. Condition 7.5/10
Small size, suitable for 165-175cm

Fixed price.


All in good working condition

",N,NA,NA,Y,858 Bus Stop360b Admiralty Drive,alex91999823,Joined 8 years ago,Not Responsive,Verified,1,1,1,5.0,12,https://www.carousell.sg/p/merida-road-bike-ride-100-2016-1237399633/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=lsYUInmpLi9pUD-p&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2430
137,3 likes,1 image,"21 Speed 26 inch Road bicycle for low price road bicycle road bike cobra hybrid Bike 26"" 21 speed  29 rack seat mesh lady bag child 27.5 16"" seat thermal delivery Put children WHATSAPP 89501850",279.03,Brand new,Mailing,1 week ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"BRAND NEW IN BOX!! LIMITED STOCKS!!!! 
Self assembly, Toolkit provided

FREE DELIVERY 1-5 Days
SAME DAY DELIVERY +$30

For fast reply, please whatsapp 8950 1850 for purchase.

✅ Shopee, Search for """"singaporesales"""" 
✅ Official Website:   www.dashlab.sg
We accept Caroupay | ShopeePay | Paylah! | Paynow | ShopPay | GooglePay | ApplePay | CreditCard  
✅ For Paylah/Paynow to 8950 1850 (Wen) 




- 21 Speed Shimano Gear Set 
- Wheel: 26
- Front suspension
- Disc Brake
- Max Load: 150kg 

You can also visit 
➡️ www.dashlab.sg for purchase or more products.

We also sell bicycle accessories package: phone holder, lock, bottle holder, led light, bell, pump, frame bag.

FOR FOOD DELIVERY:
Can also add Rear Rack / Metal Rack Behind

CAN ALSO ADD
Front child seat & Back child seat

GO TO WEBSITE FOR MORE ACCESSORIES PHOTOS:
dashlab.sg/collections/accessories-child-seat",Y,Standard delivery Free,3 - 4 working days,N,NA,bettercycle,Joined 2 years ago,Not Responsive,Verified,1,0,1,NA,NA,https://www.carousell.sg/p/21-speed-26-inch-road-bicycle-for-low-price-road-bicycle-road-bike-cobra-hybrid-bike-26-21-speed-29-rack-seat-mesh-lady-bag-child-27-5-16-seat-thermal-delivery-put-children-whatsapp-89501850-1241460986/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=AyMIJaKyWIhP32LI&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=961
138,1k likes,6 images,🔥INSTOCKS🔥 26 inch single speed with Black Rim Wheel Bicycle Free Wheel with coaster brake | bike / Bicycle | Road Bicycle / Road Bike [1-3 Days Delivery] .☎️WhatsApp 82998491☎️.💥 Goodmansg / Goodman / Good 💥,160,Brand new,Mailing,44 minutes ago,Road Bikes,Bumped,Never used. May come with original packaging or tag.,"VISIT US AT OUR OFFICIAL WEBPAGE:

",Y,Standard delivery Free,3 - 4 working days,N,NA,goodmansg,Joined 2 years ago,Very Responsive,Verified,1,0,1,5.0,538,https://www.carousell.sg/p/🔥instocks🔥-26-inch-single-speed-with-black-rim-wheel-bicycle-free-wheel-with-coaster-brake-bike-bicycle-road-bicycle-road-bike-1-3-days-delivery-☎️whatsapp-82998491☎️-💥-goodmansg-goodman-good-💥-1067389186/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=gYCyoMW4wGEPd65k&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=5
139,3 likes,2 images,Girl bike,60,Like new,Meetup,5 days ago,Road Bikes,Posted,Used once or twice. As good as new.,Little girl bike barely used princess theme,N,NA,NA,Y,The ARTE,patty4578,Joined 1 year ago,Very Responsive,Verified,1,0,1,4.5,2,https://www.carousell.sg/p/girl-bike-1237720674/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=JTBJLRlctHi3Pm93&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=284
140,22 likes,6 images,Triban RC120 S Size (Upgrades + Replaced Consumables),350 400,Well used,Mailing · Meetup,1 month ago,Road Bikes,Posted,Has minor flaws or defects.,"Selling my commuting bike - Decathlon Triban RC120. S Size. Rim Brake version. I'm 1.7m and it fits well. Done close to 1500 km.

Needs no further introduction as it's one of the best budget Aluminum frame road bikes out there. Stock bike was retailing at Decathlon for $570.

",Y,Custom courier Free,1 working day(s),Y,Sengkang General Hospital333D Anchorvale Link,sspsg,Joined 8 years ago,Very Responsive,Verified,1,1,1,5.0,106,https://www.carousell.sg/p/triban-rc120-s-size-upgrades-replaced-consumables-1236934071/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=9zqmd_zhxRb9REbB&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2548
141,61 likes,1 image,OEM S-Works Tarmac SL6,"2,000",Like new,Meetup,1 month ago,Road Bikes,Posted,Used once or twice. As good as new.,"OEM Tarmac SL-6
Full Ultegra including brakes",N,NA,NA,Y,Lakeside MRT Station (EW26),dinieaz,Joined 7 years ago,Very Responsive,Verified,1,0,1,5.0,23,https://www.carousell.sg/p/oem-s-works-tarmac-sl6-1237672968/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=bOktFdb77PbKJlzd&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2306
142,16 likes,7 images,Pinarello Dogma F10,"8,800",Lightly used,Meetup,1 month ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","One of the best road bikes ever made, Pinarello Dogma F10. 

Groupset is SRAM Red Etap Rim Brake. Wheelset is Enve with Chris king hubs. Cockpit is Most carbon stem and handlebar. 

Size 51.5",N,NA,NA,Y,"500 Changi RdRSCYCLES
Monday - Friday 11am to 7pm
Sat - Sun 10am to 6pm",500rscycles,Joined 2 years ago,Mostly Responsive,Verified,1,1,1,NA,NA,https://www.carousell.sg/p/pinarello-dogma-f10-1237453525/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=lsYUInmpLi9pUD-p&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2411
