,no_of_likes,no_of_images,title,listing_price,item_condition,deal_method,post_date,category_type,post_type,condition_subtext,listing_description,mailing_option,delivery_options,mail_speed,meetup_option,meetup_location,seller_id,seller_join_date,seller_response,seller_verif,verified_by_email,verified_by_facebook,verified_by_mobile,seller_stars_rating,reviews_of_seller,url
121,6 likes,5 images,Ridley Tempo Frame,250,Brand new,Meetup,3 weeks ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"Both brand new 
Black Tempo men size M 
White Tempo women size S
Both for $450 ",N,NA,NA,Y,Sengkang MRT/LRT Interchange (NE16/STC),wagubeef,Joined 2 years ago,Very Responsive,Verified,1,0,1,4.3,3,https://www.carousell.sg/p/ridley-tempo-frame-1239552986/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=1fTf2bDJgvaqPuzY&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1550
122,51 likes,3 images,Aleoca 26inch Signora citi bike,76 77,Well used,Meetup,1 week ago,Road Bikes,Bumped,Has minor flaws or defects.,"Aleoca 26inch Signora citi bicycle.
Comes with a child seat for 2 to 6 years.
New brakes and Front tire and tube.
Inbuilt lock.
Good condition.
Selling as i am relocating to another place.",N,NA,NA,Y,Tampines MRT Station (EW2/DT32)Tampines East MRT Station (DT33),sushi.sg,Joined 6 years ago,Very Responsive,Verified,1,0,1,4.9,22,https://www.carousell.sg/p/aleoca-26inch-signora-citi-bike-1230596263/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=RIMzZLiECehHDXfq&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=800
123,29 likes,10 images,Scott Foil 10 - Size M (54) (SELLING ONLY) NO TRADES,"5,000",Lightly used,Meetup,2 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","12 speed SRAM Rival groupset
Reynolds Wheelset

View to believe!
Only for those interested!
Non interested buyers will be blocked ",N,NA,NA,Y,Blk 402 Cck Ave 3 Carpark,mrnobodyzero,Joined 9 years ago,Very Responsive,Verified,1,1,1,5.0,117,https://www.carousell.sg/p/scott-foil-10-size-m-54-selling-only-no-trades-1240811819/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=4OrARvwEYBu13cPH&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1115
124,20 likes,8 images,Boardman elite air 9.0 2016 Medium,"1,200 1,500",Lightly used,Meetup,3 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.",NA,N,NA,NA,Y,Blk 62 Telok Blangah Heights,mickbanz,Joined 6 years ago,Very Responsive,Verified,1,1,1,4.3,6,https://www.carousell.sg/p/boardman-elite-air-9-0-2016-medium-1239073129/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=msSbywTNadwhpevb&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1714
125,27 likes,5 images,Bianchi XR2,"4,288",Well used,Meetup,3 months ago,Road Bikes,Posted,Has minor flaws or defects.,"Size 47
SRAM Red 11speeds groupset (52/36T)
CeramicSpeed OSPW
Vision Metron integrated handlebar
Mavic Cosmic Pro Carbon
Michelin Power Cup 25c
Yellow King brake pad
Shimano 105 pedal
New cables and casing
New chain
Just did full bike servicing",N,NA,NA,Y,Blk 332 Clementi Avenue 2,kelgoh8,Joined 8 years ago,Very Responsive,Verified,1,0,1,5.0,128,https://www.carousell.sg/p/bianchi-xr2-1222277617/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=RhKUZucfkwyXqkCD&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=329
126,15 likes,7 images,Avanti Road 3  bike for sale - 55cm,"500 1,000",Well used,Meetup,6 days ago,Road Bikes,Bumped,Has minor flaws or defects.,"Selling Used Avanti Road 3 with Shimano 105 Groupset.

Requires chain replacement and servicing. Will throw in accessories and even helmet. 

Indoor trainer given together. 
Car bike rack also given

PM for more info.

Self collect Kandis Link 
Weeknights - After 9pm
Weekends - By appt

",N,NA,NA,Y,Sembawang BeachKandis Link,ridzwan.juraimi,Joined 8 years ago,Mostly Responsive,Verified,1,1,1,5.0,52,https://www.carousell.sg/p/avanti-road-3-bike-for-sale-55cm-1231094711/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=Lw4R2vI-g1EbCfpx&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=442
127,99 likes,10 images,"[INSTALLMENT] 𝔻𝕍ℝ𝕂ℍ𝕆ℝ𝕊𝔼®️ 20"" 10speed Vintage Mini Velo MV Road Bike Bicycle City Bike Blue Turquoise 20inch",729,Brand new,Mailing · Meetup,4 days ago,Road Bikes,Bumped,Never used. May come with original packaging or tag.,"🙌🏻🙌🏻🙌🏻 𝘼𝙎 𝙁𝙀𝘼𝙏𝙐𝙍𝙀𝘿 𝙊𝙉 𝘾𝙉𝘼 93.8𝙁𝙈 🙌🏻🙌🏻🙌🏻
🔥✨🔥 𝕆𝕦𝕣 𝕧𝕖𝕣𝕪 𝕠𝕨𝕟 𝕚𝕟-𝕙𝕠𝕦𝕤𝕖 𝕓𝕣𝕒𝕟𝕕 𝔻𝕍ℝ𝕂ℍ𝕆ℝ𝕊𝔼®️ 🔥✨🔥
⚡⚡⚡ Usual Price $989, currently letting go at $729 ⚡⚡⚡

💯 This is a new unit of bike that is custom built and tuned by our in-house experience, passionate mechanic 💯

⭐ Debit / Credit Card Installment: INTEREST FREE, 3 months x $243 ⭐
⭐ Grab PayLater: INTEREST FREE, 4 months x $182.25 ⭐
Pm us for more details!

• 9.5kg
• Gloss turquoise alloy frameset
• 1x10speed LTWOO A7 Shifter
• 10speed LTWOO Rear Derailleur
• Litepro Hollowtech Crankset 
• Litepro 53T chainring 
• Comfortable vintage brown saddle
• 20"" silver chrome wheelset
• IRC Jetty Plus 20x1.25 Tan Wall tires

😊 6 MONTHS WARRANTY 😊

🎁 FREE GIFTS (while stock last)
• Key Lock
• Bell
• A pair of safety lights
• Bottle cage

📞 +𝟔𝟓 𝟗𝟏𝟗𝟗𝟓𝟒𝟎𝟏
Call, WhatsApp, or DM us for enquiries!

🚴🏻 Foldies, Mini Velo, MTBs & Road Bikes
🚲 Bicycle Parts & Accessories
🛠 Bicycle Repairs, Servicing, and Overhaul

📍 Welcome to TEST RIDE & visit us at our showroom cum service center at:
𝟏𝟎 𝐊𝐚𝐤𝐢 𝐁𝐮𝐤𝐢𝐭 𝐀𝐯𝐞 𝟒
#𝟎𝟗-𝟔𝟒 𝐏𝐫𝐞𝐦𝐢𝐞𝐫 @ 𝐊𝐚𝐤𝐢 𝐁𝐮𝐤𝐢𝐭
𝐒𝐢𝐧𝐠𝐚𝐩𝐨𝐫𝐞 𝟒𝟏𝟓𝟖𝟕𝟒

🕑 Opening Hours
Tuesday - Saturday: 𝟏𝟏𝐚𝐦 - 𝟕𝐩𝐦
Sunday & PH: 𝟏𝟏𝐚𝐦 - 𝟓𝐩𝐦
𝐂𝐥𝐨𝐬𝐞 𝐨𝐧 𝐄𝐯𝐞𝐫𝐲 𝐌𝐨𝐧𝐝𝐚𝐲",Y,Express delivery S$30,1 - 2 working days,Y,Goodtime Cycle𝟏𝟎 𝐊𝐚𝐤𝐢 𝐁𝐮𝐤𝐢𝐭 𝐀𝐯𝐞 𝟒 #𝟎𝟗-𝟔𝟒 𝐏𝐫𝐞𝐦𝐢𝐞𝐫 @ 𝐊𝐚𝐤𝐢 𝐁𝐮𝐤𝐢𝐭 𝐒𝐢𝐧𝐠𝐚𝐩𝐨𝐫𝐞 𝟒𝟏𝟓𝟖𝟕𝟒,goodtime_cycle,Joined 6 years ago,Very Responsive,Verified,1,0,1,5.0,342,https://www.carousell.sg/p/installment-𝔻𝕍ℝ𝕂ℍ𝕆ℝ𝕊𝔼®️-20-10speed-vintage-mini-velo-mv-road-bike-bicycle-city-bike-blue-turquoise-20inch-1128852779/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=aeWCRZcn663Mub3G&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=226
128,8 likes,2 images,Aleoca Road Bike,250,Lightly used,Meetup,1 week ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Seldom use the bicycle already, thus selling off. 

Price able to nego if keen!",N,NA,NA,Y,Singapore / Singapura / 新加坡 / சிங்கப்பூர் (Singapore),steamoncrack,Joined 8 years ago,Mostly Responsive,Verified,1,1,1,5.0,50,https://www.carousell.sg/p/aleoca-road-bike-1241610904/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=RIMzZLiECehHDXfq&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=805
129,13 likes,2 images,Giant Fastroad SL,680,Lightly used,Meetup,2 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Price is negotiable 

Giant flat guard 700x32C s-r3 tires",N,NA,NA,Y,King Albert Park MRT Station (DT6),jun1267,Joined 2 years ago,Mostly Responsive,Verified,1,0,1,5.0,2,https://www.carousell.sg/p/giant-fastroad-sl-1240096967/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=fDqalnGTdhwJaDLB&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1400
130,9 likes,10 images,Storck Aenario G2 Pro FRAMESET - Size 47 (S),"1,900",Lightly used,Meetup,1 week ago,Road Bikes,Bumped,"Used with care. Flaws, if any, are barely noticeable.","STORCK AERNARIO G2 Pro FRAME-SET only
NOTE: This listing is for FRAME-SET ONLY 

Size 47 (S) - Fits Rider 165cm - 174cm
Color: Matt White and Grey
Condition: Lightly used with very minor scruffs (hardly noticeable) and NEVER CRASHED!
Weight: Lightweight! 890gm (frame) and 300gm (fork)

Are you looking for a pro-level road bike frame-set .This is the bike for you!
German engineering quality and race ready!
This is a boutique brand and is rare, not a usual mass brand.
Reason for selling: Too many bikes!

Top up $$400 (RRP $1000+) for top-end Storck seat-post, handlebar and stem  
- Seat Post: Storck Carbon
- Handlebar: Storck Carbon Handlebar (RB 177) 40cm c-c
- Handlebar Stem: Storck Alloy Stem 100mm

—- WANNA GET THE WHOLE BIKE ? —-
ALL HIGH END STUFF!! 
Original RRP: $15,500 
Now: $8,500
- Get an almost new bike for about half the price! 
- Frameset: Storck Aernario G2 Pro
- Handlebar: Storck Carbon Handlebar (RB 177) 40cm c-c
- Handlebar Stem: Storck Alloy Stem 100mm
- Group Set: Shimano Dura Ace Di2 9100 Group Set with Rim Brakes
- Crankset: Full Speed Ahead (FSA) Powermeter: Powerbox Carbon with Power2Max, 165mm crank arms, 52Tx36T Chain Rings
- Seat Post: Storck Carbon
- Saddle: Fizik Antares Carbon Rails
- WheelSet: Wheel Angel Customised Hand-Built Carbon Wheelset
- Rims: Venn REV 507 Filament Winding Carbon Technology 50mm Profile 
- Hubs: Industry Nine Torch Classic: Silver with Shimano Freehub Body 
- Cassette: Shimano Dura Ace 11T-28T
- Tyres: Continental GP5000 (Slightly used)
- Bottles Cages: FSA Carbon K-Force 
- Cyclometer Mount: Fouriers
- Pedals: Not included",N,NA,NA,Y,Newton MRT Taxi Stand,kittyseller01,Joined 8 years ago,Very Responsive,Verified,1,1,1,5.0,49,https://www.carousell.sg/p/storck-aenario-g2-pro-frameset-size-47-s-1227303565/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=wrjDhRbQu5l5UafY&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=576
131,9 likes,8 images,"Specialized Allez Elite 2019, 54 size","1,150",Lightly used,Meetup,1 week ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Specialized Allez Elite 2019
Well condition, minro scratch
54 frame size
Shimano 105 11 speed
HED ardennes sl front wheel, dt swiss r460 rear wheel (top up $350 to upgrade to new carbon rim 38mm)
New bartape and shifter cover
Price firm, no nego

Our location
Jazz Bikes Shop
AMK, ave 4, blk 607 #01-1293
560607
Have more great used bike
Welcome to viewing",N,NA,NA,Y,607 Amk Ave 4,JazzBikeShop,Joined 5 years ago,Very Responsive,Verified,1,1,1,5.0,70,https://www.carousell.sg/p/specialized-allez-elite-2019-54-size-1241640088/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=RIMzZLiECehHDXfq&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=782
132,1 like,2 images,No brand,80,Well used,Mailing,2 months ago,Road Bikes,Posted,Has minor flaws or defects.,"well maintained.  
lock not included",Y,Custom courier S$25,6 working day(s),N,NA,pscpsc8888,Joined 6 years ago,Very Responsive,Verified,1,0,1,5.0,4,https://www.carousell.sg/p/no-brand-1231391074/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=Lw4R2vI-g1EbCfpx&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=396
133,10 likes,1 image,Canyon Ultimate CF SL8 ,"4,000",Lightly used,Meetup,1 week ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Feel free to pm me 

Size S (size 54 equivalent)

Shimano Ultegra R8000 Groupset (11 speed) + Rim brakes

Bottle cages: Canyon bottle cages 
Saddle: Selle Italia saddle 
Wheel: Bontrager aelous pro 5 
Pedals: shimano pedals ",N,NA,NA,Y,Great World,littlethriftstore,Joined 9 years ago,Very Responsive,Verified,1,0,1,5.0,57,https://www.carousell.sg/p/canyon-ultimate-cf-sl8-1241138699/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=xbNpolAVteU4e8TN&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1018
134,19 likes,1 image,Roval Cl50 disc,"1,688",Like new,Meetup,2 months ago,Road Bikes,Posted,Used once or twice. As good as new.,"Roval Cl50
minor scratches and scruffs 
54t ratchet (loud)

rfs: upgrade",N,NA,NA,Y,Punggol MRT/LRT Interchange (NE17/PTC),trasherrrrr,Joined 6 years ago,Very Responsive,Verified,1,0,1,5.0,85,https://www.carousell.sg/p/roval-cl50-disc-1231467468/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=RhKUZucfkwyXqkCD&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=318
135,47 likes,4 images,Standert Kreissage Black Widow Size 56 Frame,"2,080 2,100",Brand new,Meetup,2 weeks ago,Road Bikes,Bumped,Never used. May come with original packaging or tag.,"Hi All,

Selling the sought after Standert Kreissage Black Widow frameset size 56.

Price is starting at 2.2k for frameset (nego) and possibly the cockpit for 2.5k
-Deda integrated stem ($1xx)
-Black Inc bar ($3xx)

Bike is still currently still built. Once confirmed, will strip it down. 

Bike is new, built but never ridden.

The Kreissäge is an aluminium road bike frame made to go fast, brake late, hit the apex, accelerate out of turns and sprint for whatever you are sprinting for. Agile, direct, responsive, safe. Control is fast.

REFERENCE : I am about 1.8m and please see the fact sheet for fact checks : ",N,NA,NA,Y,Siglap,rafelsaur,Joined 10 years ago,Very Responsive,Verified,1,1,1,4.9,45,https://www.carousell.sg/p/standert-kreissage-black-widow-size-56-frame-1229725155/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=dazR8Hu6VIQbhePp&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1143
136,25 likes,6 images,2014 S-WORKS SWORKS VENGE FRAMESET WITH R8000 SHIMANO ULTEGRA GROUPSET AND BRAND NEW CARBON WHEELSET,"2,888",Like new,Meetup,2 days ago,Road Bikes,Bumped,Used once or twice. As good as new.,"2014 S-WORKS SWORKS VENGE FRAMESET WITH R8000 SHIMANO ULTEGRA GROUPSET AND BRAND NEW CARBON WHEELSET

WTU Verified Carbon Frame
Shimano Ultegra 2 x 11 R8000 (Latest Ultegra) Groupset
Brand New 50MM Super Loud Carbon Wheelset 

Size 56

Selling at $2888

Welcome viewing. Make an Appointment with us now!
Drop by and Save time on texting👍🏼

Contact us @Cycle21adminQ @Cycle21adminJin

Whatsapp us at 
Wa.link/zoc47x

Join the channel for more bicycle
@cycle21exclusive",N,NA,NA,Y,37 Defu Lane 10,cycle21,Joined 4 years ago,Very Responsive,Verified,1,0,1,4.9,30,https://www.carousell.sg/p/2014-s-works-sworks-venge-frameset-with-r8000-shimano-ultegra-groupset-and-brand-new-carbon-wheelset-1239807798/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=UtvBMiLOA9UC6cr6&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=76
137,2 likes,1 image,"26"" 24 Speed Raleigh Road bike RL880 Hybrid Road Bicycle Racing Bike Drop bar 700c Straight bar R9 bag mesh food adult seat 26"" baby child children 16"" thermal lady rack 27.5 WHATSAPP 89501850",330,Brand new,Mailing,3 weeks ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"BRAND NEW IN BOX!! LIMITED STOCKS!!!! 
Self assembly, Toolkit provided

FREE DELIVERY 1-5 Days
SAME DAY DELIVERY +$30

For fast reply, please whatsapp 8950 1850 for purchase.

✅ Shopee, Search for """"singaporesales"""" 
✅ Official Website:   www.dashlab.sg
We accept Caroupay | ShopeePay | Paylah! | Paynow | ShopPay | GooglePay | ApplePay | CreditCard  
✅ For Paylah/Paynow to 8950 1850 (Wen) 




➡️ 24 Speed Gear
➡️ 700c Wheel 

Raleigh® RL880™ 2 Road Bicycle Bike
✔️ WEST BIKING™ Hard Plastic Pedals
✔️ KENDA® Road Tyres
✔️ Raleigh® Stem
✔️ Raleigh® 40 Road Rims
✔️ Raleigh® RL880 Rigid Frame
✔️ L-TWOO® Trigger Shifters
✔️ L-TWOO® Derailleur
✔️ Raleigh® Drop Handlebar
✔️ Dual Disc Brakes
✔️ EC1000 Road Saddle 

You can also visit 
➡️  www.dashlab.sg for purchase or more products.

We also sell bicycle accessories package: phone holder, lock, bottle holder, led light, bell, pump, frame bag.

FOR FOOD DELIVERY:
Can also add Rear Rack / Metal Rack Behind

CAN ALSO ADD
Front child seat & Back child seat

GO TO WEBSITE FOR MORE ACCESSORIES PHOTOS:
 dashlab.sg/collections/accessories-child-seat",Y,Standard delivery S$30,3 - 4 working days,N,NA,lin-shop,Joined 2 years ago,Mostly Responsive,Verified,1,0,1,4.6,9,https://www.carousell.sg/p/26-24-speed-raleigh-road-bike-rl880-hybrid-road-bicycle-racing-bike-drop-bar-700c-straight-bar-r9-bag-mesh-food-adult-seat-26-baby-child-children-16-thermal-lady-rack-27-5-whatsapp-89501850-1238821246/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=oNuakoD2MHKIJR6k&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1804
